Annexure II- Nifty Next 50 Index : March 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
18,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,847030170,4420.97,0.63,0.32,0.04,1.01,-12.43,0.07
19,GLENMARK,Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,282168156,7870.77,1.13,0.69,0.05,1.37,-3.35,0.03
20,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,681329518,27570.03,3.95,0.70,0.06,1.16,2.17,0.04
21,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625148473,11589.19,1.66,1.03,0.14,0.92,-3.90,0.04
22,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,7619.52,1.09,1.32,0.24,1.51,-7.93,0.03
23,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14354679600,10598.63,1.52,0.70,0.06,1.47,-5.86,0.05
24,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,43584478820,13563.05,1.95,1.23,0.09,2.18,-9.54,0.05
25,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3843130580,11902.48,1.71,0.78,0.08,1.66,-3.39,0.04
26,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,29950.45,4.30,1.56,0.27,1.93,-7.70,0.04
27,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,16181.51,2.32,1.23,0.26,2.13,5.24,0.02
28,MRF,MRF Ltd.,TYRES,42411430,17837.27,2.56,0.87,0.14,1.25,-1.20,0.04
29,MARICO,Marico Ltd.,PERSONAL CARE,1290771198,16834.24,2.41,0.68,0.11,1.57,5.81,0.03
30,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,2105289491,24221.67,3.47,1.19,0.22,1.61,-5.77,0.03
31,NHPC,NHPC Ltd.,POWER,1.02593E+11,5967.85,0.86,0.90,0.13,1.32,1.47,0.1
32,NMDC,NMDC Ltd.,MINING,3163890474,10502.22,1.51,1.50,0.26,2.30,-8.35,0.05
33,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,11349039110,5892.88,0.85,0.44,0.03,2.24,-7.24,0.04
34,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,426667385,8309.70,1.19,0.40,0.04,1.13,-4.98,0.05
35,PETRONET,Petronet LNG Ltd.,GAS,15000000880,17321.25,2.48,0.80,0.09,1.48,-6.61,0.04
36,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,512810330,14119.72,2.03,0.72,0.12,0.89,1.87,0.03
37,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,360601252,21054.93,3.02,1.27,0.17,1.95,-5.80,0.04
38,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,7688.18,1.10,1.26,0.14,2.24,-18.51,0.04
39,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,8995.41,1.29,0.20,0.02,0.92,1.74,0.12
40,PNB,Punjab National Bank,BANKS,4851174610,9939.81,1.43,2.39,0.14,2.16,-6.02,0.05
41,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,19749180000,10097.16,1.45,1.09,0.09,2.42,-13.58,0.04
42,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,19748.38,2.83,0.84,0.11,1.75,-2.57,0.06
43,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,20903.70,3.00,0.97,0.09,1.99,7.93,0.03
44,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,9551.59,1.37,1.21,0.23,1.38,-8.14,0.05
45,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,7249.07,1.04,2.17,0.26,3.62,-15.63,0.05
46,SUNTV,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT,1970423100,8360.51,1.20,1.52,0.18,2.05,-8.54,0.04
47,TATAPOWER,Tata Power Co. Ltd.,POWER,2704773510,14316.37,2.05,0.99,0.17,1.07,-6.51,0.04
48,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,39318.36,5.64,1.09,0.08,1.31,15.46,0.02
49,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,6133.10,0.88,0.68,0.06,1.01,-8.69,0.04
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,17738.17,2.54,1.10,0.08,2.30,-4.93,0.03
,,,,,697195.57,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Apr-2017 to 28-Mar 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Apr-2017 to 28-Mar 2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-Mar 2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
