Annexure II-  Nifty 50 Index : March 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2784248928,53936.47,1.38,0.27,0.02,1.53,3.01,0.02
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5176128234,385626.47,9.88,0.78,0.32,1.01,0.10,0.03
19,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399414042,45988.93,1.18,0.86,0.20,1.33,-1.50,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2244889146,31306.66,0.80,1.71,0.33,2.26,-12.57,0.03
21,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,25749.02,0.66,1.18,0.11,2.14,-9.29,0.02
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164478571,95238.25,2.44,0.79,0.19,0.86,1.18,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3194124080,291559.65,7.47,1.07,0.28,1.29,0.93,0.01
24,ITC,I T C Ltd.,CIGARETTES,12188208322,217986.11,5.59,1.06,0.18,1.29,-3.60,0.02
25,ICICIBANK,ICICI Bank Ltd.,BANKS,12843505078,178749.48,4.58,1.48,0.26,1.88,-11.14,0.03
26,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,851865488,40050.88,1.03,1.20,0.18,1.57,-1.34,0.03
27,IOC,Indian Oil Corporation Ltd.,REFINERIES,97118099280,36017.22,0.92,0.84,0.09,2.25,-6.88,0.03
28,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5993676140,91537.67,2.35,0.81,0.19,0.84,6.90,0.02
29,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484966335,226177.12,5.80,0.69,0.09,1.02,-3.48,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9522077710,139681.26,3.58,0.81,0.21,0.96,-3.92,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2802063242,161621.89,4.14,1.30,0.37,1.27,-0.55,0.03
32,LUPIN,Lupin Ltd.,PHARMACEUTICALS,903920698,17626.48,0.45,0.84,0.08,1.33,-10.26,0.02
33,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,68894.62,1.77,0.80,0.16,1.26,1.45,0.02
34,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,117777.51,3.02,1.04,0.31,1.16,0.11,0.02
35,NTPC,NTPC Ltd.,POWER,82454644000,51772.45,1.33,0.66,0.13,1.39,3.95,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,50198.48,1.29,0.82,0.13,1.23,-5.58,0.03
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,42462.20,1.09,0.48,0.07,0.87,-2.25,0.02
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,65050705050,304327.36,7.80,1.18,0.28,1.37,-7.53,0.02
39,SBIN,State Bank of India,BANKS,8632053793,92757.46,2.38,1.75,0.20,2.33,-6.75,0.02
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399309346,54643.31,1.40,0.89,0.08,1.56,-7.52,0.02
41,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1914287591,141806.40,3.63,0.39,0.03,1.54,-6.13,0.02
42,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,60398.71,1.55,1.41,0.27,1.78,-11.64,0.03
43,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266104310,44391.21,1.14,1.57,0.30,2.24,-14.97,0.02
44,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4885459220,39940.39,1.02,0.53,0.03,1.94,4.25,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1016713494,26728.38,0.68,1.31,0.26,1.41,0.21,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2745519210,41210.24,1.06,1.12,0.26,1.51,-4.95,0.03
47,VEDL,Vedanta Ltd.,MINING,3717194239,51641.12,1.32,1.72,0.28,2.54,-15.74,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9046701874,31793.50,0.81,0.28,0.02,1.59,-3.98,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4595212580,56034.02,1.44,1.32,0.22,2.09,-5.41,0.03
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960453620,31506.24,0.81,0.73,0.10,1.31,1.80,0.02
,,,,,3902239.69,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Apr-2017 to 28-Mar 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Apr-2017 to 28-Mar 2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-Mar 2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
