Annexure II- Nifty Next 50 Index : Jan 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
13,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,17705.98,2.27,0.76,0.21,1.79,-9.18,0.02
14,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,3046471740,15546.15,1.99,0.87,0.20,0.94,-0.86,0.03
15,DLF,DLF Ltd.,CONSTRUCTION,4950630072,16117.40,2.06,1.79,0.34,1.90,12.80,0.03
16,DABUR,Dabur India Ltd.,PERSONAL CARE,1767063892,28032.70,3.59,0.51,0.12,1.39,8.15,0.03
17,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,24877.17,3.18,0.55,0.09,0.89,5.77,0.03
18,GICRE,General Insurance Corporation of India,FINANCE,8772000000,6140.40,0.79,1.06,0.09,2.73,10.42,0.07
19,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022310383,25443.31,3.26,0.58,0.11,2.07,-1.74,0.03
20,HDFCAMC,HDFC Asset Management Company Ltd.,FINANCE,1063144725,13498.54,1.73,0.73,0.08,1.36,-0.80,0.02
21,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20181880290,35069.65,4.49,0.63,0.10,1.12,-4.29,0.02
22,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625802834,15089.36,1.93,1.18,0.36,1.34,-6.85,0.02
23,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,17356.42,2.22,1.80,0.38,2.15,-12.12,0.03
24,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,4920.81,0.63,0.98,0.32,1.31,-7.42,0.04
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4544305740,26361.34,3.37,0.57,0.07,1.56,-4.93,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14358522910,18341.22,2.35,0.62,0.08,1.36,5.91,0.03
27,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,855148182,10218.68,1.31,2.45,0.15,2.78,-2.17,0.03
28,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3847962790,13258.64,1.70,0.74,0.07,1.84,3.35,0.03
29,L&TFH,L&T Finance Holdings Ltd.,FINANCE,20005079600,7265.14,0.93,1.88,0.40,2.52,-1.18,0.04
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,905590568,17236.67,2.21,0.51,0.08,1.32,-5.92,0.02
31,MARICO,Marico Ltd.,PERSONAL CARE,1290944398,16283.97,2.08,0.35,0.05,1.91,-7.68,0.02
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,16044.20,2.05,1.83,0.32,2.27,-8.77,0.03
33,NHPC,NHPC Ltd.,POWER,1.0045E+11,5660.38,0.72,0.31,0.03,3.09,2.30,0.10
34,NMDC,NMDC Ltd.,MINING,3061849659,10026.33,1.28,1.23,0.19,2.57,-9.27,0.04
35,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,429255345,6816.13,0.87,0.50,0.08,1.56,7.33,0.05
36,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,14173.93,1.81,1.26,0.22,2.02,4.47,0.04
37,PETRONET,Petronet LNG Ltd.,GAS,15000000880,19987.50,2.56,0.54,0.10,1.01,-0.54,0.03
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507997780,23043.54,2.95,0.92,0.29,0.96,9.02,0.02
39,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,451092398,18471.84,2.36,1.35,0.18,2.87,1.42,0.03
40,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,13550.48,1.73,1.33,0.28,2.90,-1.06,0.04
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10347.21,1.32,0.57,0.14,0.78,-3.98,0.11
42,PNB,Punjab National Bank,BANKS,13475131976,6109.29,0.78,1.90,0.42,1.85,-6.06,0.05
43,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,36781.70,4.71,0.43,0.05,0.85,3.38,0.04
44,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,360807480,30713.93,3.93,1.08,0.36,1.67,12.98,0.03
45,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,17134.34,2.19,1.56,0.33,2.09,-12.86,0.03
46,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,13356.74,1.71,1.41,0.44,1.75,0.24,0.03
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,3843.96,0.49,0.96,0.07,2.92,14.80,0.07
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,14036.74,1.80,0.65,0.15,1.01,-0.48,0.04
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,18441.36,2.36,0.83,0.14,3.24,3.24,0.03
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,2.87354E+11,3807.44,0.49,1.68,0.05,7.94,-13.82,0.44
,,,,,781273.75,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Feb-2019 to 31-Jan-2020,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Feb-2019 to 31-Jan-2020,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Jan-2020,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
