Annexure II- Nifty Next 50 Index : October 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
24,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,36068518830,12726.06,1.80,0.84,0.03,3.29,19.88,0.06
25,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3840701650,6230.41,0.88,0.32,0.01,1.24,13.77,0.03
26,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,26863.42,3.80,1.56,0.29,1.44,4.02,0.04
27,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,18128.50,2.57,1.55,0.34,1.64,-4.57,0.02
28,MRF,MRF Ltd.,TYRES,42411430,16339.01,2.31,1.00,0.16,1.12,5.42,0.03
29,MARICO,Marico Ltd.,PERSONAL CARE,1290471198,16272.84,2.30,0.89,0.18,0.89,1.45,0.03
30,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,2105289491,28447.51,4.03,1.49,0.32,0.95,8.56,0.04
31,NHPC,NHPC Ltd.,POWER,102593205190,6150.98,0.87,1.01,0.15,1.26,5.55,0.09
32,NMDC,NMDC Ltd.,MINING,3163890474,10136.31,1.44,1.56,0.28,1.46,8.83,0.05
33,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,7566026070,6701.38,0.95,0.58,0.06,1.95,4.35,0.04
34,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,426545240,7761.46,1.10,0.56,0.08,0.99,-3.73,0.05
35,PETRONET,Petronet LNG Ltd.,GAS,15000000880,19488.75,2.76,1.08,0.14,2.25,12.39,0.04
36,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,512704330,12024.97,1.70,1.05,0.27,0.56,-1.60,0.03
37,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,345126200,22291.21,3.16,1.35,0.17,1.40,4.81,0.03
38,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,12499.47,1.77,1.57,0.22,2.28,14.23,0.04
39,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,8166.54,1.16,0.27,0.02,0.56,2.44,0.12
40,PNB,Punjab National Bank,BANKS,4255936516,14683.51,2.08,2.27,0.16,10.49,52.77,0.04
41,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,19749180000,14024.29,1.99,1.59,0.21,1.84,13.28,0.04
42,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,23081.89,3.27,1.21,0.19,1.68,1.89,0.05
43,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,16959.94,2.40,1.40,0.21,1.51,10.77,0.03
44,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,11326.85,1.60,1.15,0.23,0.90,7.02,0.04
45,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,8054.52,1.14,1.85,0.30,3.95,45.39,0.05
46,SUNTV,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT,1970423100,8438.34,1.20,1.65,0.15,1.63,12.39,0.04
47,TATAPOWER,Tata Power Co. Ltd.,POWER,2704773510,15385.56,2.18,1.01,0.22,1.02,9.13,0.04
48,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,26506.41,3.75,1.33,0.15,1.72,8.67,0.03
49,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,6231.74,0.88,0.91,0.10,2.18,3.16,0.04
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1307949680,15564.95,2.20,1.02,0.08,3.95,27.26,0.03
,,,,,706012.45,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Nov-2016 to 31-Oct 2017,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Nov-2016 to 31-Oct 2017,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Oct 2017,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
