Annexure II-  Nifty 50 Index : February 2024,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
35,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,92616.36,0.96,0.50,0.08,1.14,3.60,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,103191.00,1.07,1.09,0.20,1.98,4.90,0.02
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,93006038190,128903.11,1.34,0.63,0.07,2.41,9.08,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67656842410,988331.15,10.28,1.27,0.47,0.95,2.40,0.02
39,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10012402030,69951.40,0.73,0.95,0.22,1.43,10.81,0.04
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611934,287089.59,2.99,1.18,0.31,1.83,16.80,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,170371.38,1.77,0.39,0.06,1.06,11.24,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3618087518,414860.05,4.32,0.86,0.21,1.53,7.32,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,952834816,74838.79,0.78,0.80,0.17,1.19,6.44,0.03
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6645694230,167340.57,1.74,1.09,0.22,1.53,7.46,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12483527171,116048.12,1.21,1.25,0.34,1.57,3.60,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4880072285,79570.95,0.83,1.09,0.19,1.34,-4.48,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,151231.53,1.57,0.63,0.15,1.03,-1.98,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,23621.55,0.25,1.23,0.28,2.80,-12.65,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886866740,114232.16,1.19,0.89,0.23,1.18,-2.70,0.02
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10448471264,73150.79,0.76,1.24,0.31,1.83,8.46,0.03
,,,,,9612620.19,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Mar-2023 to 29-Feb-2024,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Mar-2023 to 29-Feb-2024,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-Feb-2024,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
