Annexure II- Nifty Next 50 Index : August 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
34,PETRONET,Petronet LNG Ltd.,GAS,15000000880,13632.00,1.93,1.10,0.16,1.90,11.40,0.03
35,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,512682730,12856.54,1.82,1.10,0.29,0.94,5.03,0.03
36,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,345126200,22009.37,3.11,1.34,0.19,1.68,-8.09,0.03
37,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,10960.03,1.55,1.46,0.22,3.24,-1.85,0.04
38,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,7803.13,1.10,0.32,0.04,0.96,3.07,0.13
39,PNB,Punjab National Bank,BANKS,4255936516,10710.06,1.51,1.99,0.32,2.36,-11.40,0.04
40,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,19749180000,13647.77,1.93,1.64,0.25,2.64,-3.71,0.04
41,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,15320.58,2.16,1.19,0.20,1.40,-5.43,0.05
42,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,14302.69,2.02,1.61,0.30,1.34,-3.15,0.03
43,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,11440.36,1.62,1.05,0.24,1.48,-11.69,0.04
44,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,6278.40,0.89,1.80,0.35,2.07,-3.87,0.05
45,SUNTV,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT,1970423100,6861.51,0.97,1.73,0.18,2.55,-10.75,0.04
46,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,25749.08,3.64,1.46,0.20,2.43,13.39,0.03
47,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,5906.13,0.83,0.81,0.10,2.39,-8.69,0.04
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1015948834,30285.23,4.28,1.33,0.27,2.11,-5.60,0.03
49,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,5417.48,0.77,0.74,0.13,1.40,-3.97,0.05
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1307949680,12971.34,1.83,0.99,0.10,1.95,0.28,0.03
,,,,,707961.79,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Sep-2016 to 31-Aug 2017,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Sep-2016 to 31-Aug 2017,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was  31-Aug 2017,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
