Annexure II-  Nifty 50 Index : Jan 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
25,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,94141589220,31823.62,0.42,0.83,0.23,1.19,12.29,0.03
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7745486030,56740.64,0.75,1.47,0.34,1.84,-1.81,0.03
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21307126475,643685.73,8.49,0.68,0.27,1.72,-8.03,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,62332.74,0.82,1.26,0.28,2.59,-4.12,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9917941045,272617.42,3.60,1.12,0.41,1.67,3.40,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2809678534,230662.25,3.04,1.10,0.46,1.48,0.70,0.02
31,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6215962720,84793.94,1.12,1.11,0.32,1.60,5.81,0.02
32,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,114271.21,1.51,0.71,0.17,2.25,15.77,0.03
33,NTPC,NTPC Ltd.,POWER,96966661340,67493.16,0.89,0.82,0.21,1.59,14.19,0.03
34,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,66073.43,0.87,0.37,0.10,1.05,-6.01,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,62969.33,0.83,1.01,0.20,1.85,21.21,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,73623.11,0.97,0.66,0.12,1.67,5.38,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67621648560,823067.71,10.86,1.08,0.46,1.56,0.78,0.02
38,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10002613990,54277.18,0.72,0.62,0.17,1.13,3.11,0.04
39,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,32396.28,0.43,1.04,0.33,1.66,-10.08,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611534,206577.09,2.73,1.45,0.46,1.70,16.91,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,90101.03,1.19,0.69,0.19,1.24,-1.32,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3699051373,386976.26,5.11,0.62,0.22,1.51,-0.06,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,921551715,43565.90,0.57,0.76,0.24,2.06,-2.17,0.03
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6641104530,92837.66,1.22,1.74,0.32,2.17,7.33,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12219508920,86221.77,1.14,1.43,0.30,2.58,-2.33,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4852135125,91856.74,1.21,0.88,0.22,2.29,-17.40,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,98485.76,1.30,1.01,0.29,1.73,-6.43,0.03
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1528090912,42716.25,0.56,0.89,0.17,2.18,3.94,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886649870,83324.88,1.10,0.98,0.35,1.61,-4.94,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10962566422,84741.73,1.12,0.84,0.22,2.18,-19.96,0.02
,,,,,7578692.47,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-February-2021 to 31-January-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-February-2021 to 31-January-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-January-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
