Annexure II- Nifty Next 50 Index : Jan 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
32,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,16514.91,1.30,1.39,0.25,2.99,2.32,0.00
33,JUBLFOOD,Jubilant Foodworks Ltd.,RESTAURANTS,1319690400,27161.50,2.14,1.01,0.21,2.56,-5.76,0.00
34,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,175222796,29953.46,2.36,0.80,0.12,2.80,-14.48,0.00
35,LUPIN,Lupin Ltd.,PHARMACEUTICALS,908393732,22921.60,1.81,0.46,0.06,1.58,-4.49,0.00
36,MARICO,Marico Ltd.,PERSONAL CARE,1292355968,26156.26,2.06,0.37,0.06,1.18,-5.87,0.00
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4013215660,16560.97,1.31,0.93,0.21,1.32,-2.54,0.00
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,16652.21,1.31,1.05,0.16,2.07,4.24,0.00
39,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,20518.04,1.62,0.74,0.10,1.50,-19.80,0.00
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508158675,39267.08,3.09,0.58,0.16,1.97,-0.26,0.00
41,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,477327400,33515.45,2.64,1.45,0.32,2.11,-9.54,0.00
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,11002.00,0.87,0.24,0.03,1.35,-4.56,0.00
43,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,12952.49,1.02,1.18,0.21,1.92,11.39,0.00
44,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9430885390,24352.16,1.92,0.85,0.16,1.77,-5.24,0.00
45,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,21707.35,1.71,0.96,0.27,1.75,-1.53,0.00
46,SAIL,Steel Authority of India Ltd.,STEEL,41305252890,14923.83,1.18,1.38,0.19,2.15,-8.16,0.00
47,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,13746.59,1.08,0.45,0.06,3.35,-18.51,0.00
48,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,27065.25,2.13,0.73,0.16,2.15,-3.55,0.00
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717199039,43892.83,3.46,1.06,0.14,2.19,-5.70,0.00
50,YESBANK,Yes Bank Ltd.,PRIVATE SECTOR BANK,50109811962,13462.23,1.06,1.01,0.15,1.45,-2.92,0.00
,,,,,1268778.93,,,,,,0.05
,,,,,,,,,,,
* Beta & R2 are calculated for the period  01-February-2021 to 31-January-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-February-2021 to 31-January-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-January-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
