Annexure II-  Nifty 50 Index : July 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
14,EICHERMOT,Eicher Motors Ltd.,MOTOR CYCLES/SCOOTERS,273388422,35278.79,0.52,0.98,0.30,0.77,-5.27,0.02
15,GRASIM,Grasim Industries Ltd.,CEMENT,1316155702,59212.73,0.87,0.92,0.27,1.21,3.51,0.02
16,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,111254.84,1.63,0.69,0.16,1.73,4.21,0.02
17,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,5524067578,622504.69,9.11,1.23,0.54,1.26,-4.77,0.02
18,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,20221402960,55054.89,0.81,0.64,0.21,0.99,-3.24,0.01
19,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399579778,35885.16,0.53,0.80,0.23,0.60,-4.80,0.01
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2246900609,64962.39,0.95,1.41,0.29,2.95,19.55,0.02
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349588838,208327.23,3.05,0.39,0.11,0.78,-5.58,0.02
22,HDFC,Housing Development Finance Corporation Ltd.,HOUSING FINANCE,3605784916,440113.09,6.44,1.32,0.52,1.06,-1.38,0.02
23,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,13849279994,472606.68,6.92,1.63,0.60,1.34,8.18,0.02
24,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12308844232,179111.53,2.62,0.74,0.26,0.88,1.11,0.02
25,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,94141589220,26218.90,0.38,0.90,0.28,0.54,-4.40,0.03
26,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7738421640,59212.85,0.87,1.85,0.42,1.24,-3.48,0.03
27,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21306358815,597061.70,8.74,0.66,0.23,0.99,1.88,0.02
28,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,71254.82,1.04,1.16,0.27,1.94,7.76,0.02
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9911940075,242753.72,3.55,1.13,0.39,1.14,-2.99,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2809209822,193448.79,2.83,1.08,0.40,1.43,6.72,0.02
31,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6215962720,71133.86,1.04,1.26,0.36,0.99,-4.45,0.02
32,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,92744.26,1.36,0.82,0.27,0.88,-7.16,0.02
33,NTPC,NTPC Ltd.,POWER,96966661340,56161.15,0.82,0.78,0.17,1.03,1.55,0.03
34,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,63152.11,0.92,0.38,0.09,0.69,0.39,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,42064.68,0.62,0.97,0.19,1.39,-2.04,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,58498.59,0.86,0.73,0.18,1.00,-1.81,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,63394431200,658036.10,9.63,0.95,0.31,0.92,-3.57,0.01
38,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10001094630,48343.69,0.71,0.57,0.16,1.47,8.97,0.03
39,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,37734.43,0.55,1.04,0.32,1.11,2.77,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611534,165706.83,2.42,1.53,0.46,1.39,3.01,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,83563.44,1.22,0.83,0.22,2.43,14.58,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3699051373,328063.69,4.80,0.58,0.17,0.62,-5.33,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,921551715,45300.03,0.66,0.72,0.18,0.84,0.25,0.02
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6640615530,52704.24,0.77,1.63,0.30,2.22,-13.44,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12024079180,112099.89,1.64,1.24,0.25,2.39,22.95,0.02
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4844943505,75010.58,1.10,0.73,0.17,2.32,10.42,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,71541.23,1.05,0.77,0.21,0.87,-1.04,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1528090912,44479.36,0.65,0.90,0.14,1.11,1.98,0.02
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886544480,87972.64,1.29,0.99,0.37,1.10,12.44,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10958447778,86862.41,1.27,0.76,0.17,1.88,7.61,0.02
,,,,,6833286.84,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-August-2020 to 30-July-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-August-2020 to 30-July-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-July-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
