Annexure II- Nifty Next 50 Index : April 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
33,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,17580.22,2.54,1.28,0.15,1.74,-2.14,0.03
34,NHPC,NHPC Ltd.,POWER,1.0045E+11,5160.13,0.74,0.55,0.09,1.14,-5.47,0.11
35,NMDC,NMDC Ltd.,MINING,3061849659,8611.76,1.24,0.92,0.15,0.87,-3.83,0.05
36,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,428866050,7849.52,1.13,0.53,0.07,0.95,3.90,0.05
37,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,13393.31,1.93,0.99,0.12,1.75,-7.53,0.04
38,PETRONET,Petronet LNG Ltd.,GAS,15000000880,18086.25,2.61,0.71,0.10,1.10,-4.13,0.03
39,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507978280,18813.74,2.72,1.05,0.23,1.23,-0.94,0.03
40,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,368889316,21347.26,3.08,1.58,0.23,1.83,-14.52,0.03
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,9605.32,1.39,0.17,0.01,0.96,-5.81,0.11
42,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,10237.60,1.48,0.43,0.04,1.40,9.68,0.05
43,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,24129.39,3.48,1.17,0.28,1.12,6.01,0.05
44,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,16131.54,2.33,1.42,0.17,1.63,-13.03,0.03
45,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,10441.00,1.51,1.11,0.23,1.11,3.89,0.04
46,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,5762.08,0.83,1.44,0.20,1.91,3.81,0.05
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,4453.31,0.64,0.51,0.04,1.04,-5.06,0.10
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,15757.46,2.27,0.89,0.12,1.06,1.73,0.03
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,16716.40,2.41,0.99,0.14,1.12,1.30,0.03
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,2.87354E+11,9323.20,1.35,1.27,0.09,4.13,-15.34,0.16
,,,,,692850.20,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-May-2018 to 30-Apr 2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-May-2018 to 30-Apr 2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was  30-Apr 2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
