Annexure II- Nifty Next 50 Index : Jun 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
13,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,9037.09,1.22,0.45,0.13,1.57,2.47,0.03
14,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,18747.51,2.54,0.51,0.24,1.11,1.09,0.04
15,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,3046471740,11458.08,1.55,1.03,0.46,2.41,11.11,0.05
16,DLF,DLF Ltd.,CONSTRUCTION,4950630072,9161.76,1.24,1.26,0.50,3.33,-1.73,0.05
17,DABUR,Dabur India Ltd.,PERSONAL CARE,1767063892,26347.63,3.56,0.60,0.37,1.29,-0.11,0.03
18,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,29038.86,3.93,0.54,0.27,1.65,-4.65,0.04
19,GICRE,General Insurance Corporation of India,FINANCE,8772000000,3662.13,0.50,0.67,0.13,3.14,7.65,0.20
20,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022316352,26130.00,3.53,0.66,0.28,1.69,8.99,0.05
21,HDFCAMC,HDFC Asset Management Company Ltd.,FINANCE,1064064725,10569.78,1.43,0.81,0.29,2.10,-1.63,0.03
22,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20191730240,39906.94,5.40,1.08,0.50,1.78,4.93,0.03
23,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,626013006,14510.98,1.96,0.75,0.38,2.41,16.78,0.04
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,16184.14,2.19,0.94,0.34,3.06,11.41,0.04
25,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,4967.71,0.67,0.61,0.29,1.78,14.22,0.05
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4544736640,25328.00,3.43,0.92,0.39,1.70,-2.62,0.07
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14358729910,15284.87,2.07,1.21,0.47,2.04,8.32,0.06
28,IGL,Indraprastha Gas Ltd.,GAS,1400001600,15480.52,2.09,0.79,0.39,2.02,-6.31,0.04
29,NAUKRI,Info Edge (India) Ltd.,COMPUTERS - SOFTWARE,1225161590,19287.16,2.61,0.82,0.25,3.09,2.91,0.05
30,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3847962790,9512.65,1.29,0.62,0.16,3.68,2.42,0.05
31,LUPIN,Lupin Ltd.,PHARMACEUTICALS,906120020,21894.31,2.96,0.30,0.07,1.79,4.83,0.03
32,MARICO,Marico Ltd.,PERSONAL CARE,1291045358,18172.75,2.46,0.44,0.21,1.15,2.36,0.03
33,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,11358.14,1.54,1.40,0.40,2.68,-0.68,0.04
34,MUTHOOTFIN,Muthoot Finance Ltd.,FINANCE,4010373260,11759.76,1.59,1.24,0.48,4.03,25.90,0.05
35,NHPC,NHPC Ltd.,POWER,100450348050,5022.52,0.68,0.62,0.24,1.24,2.04,0.13
36,NMDC,NMDC Ltd.,MINING,3061849659,7454.07,1.01,0.94,0.29,2.54,0.00,0.06
37,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,429769145,6646.06,0.90,0.62,0.21,2.76,14.93,0.06
38,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,11550.50,1.56,0.60,0.23,3.00,5.56,0.05
39,PETRONET,Petronet LNG Ltd.,GAS,15000000880,19353.75,2.62,0.64,0.32,1.39,2.18,0.04
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508123780,20915.90,2.83,0.68,0.37,1.15,-6.56,0.03
41,PEL,Piramal Enterprises Ltd.,FINANCE,451076712,15379.46,2.08,1.03,0.25,5.05,40.93,0.04
42,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,9757.74,1.32,1.03,0.42,3.21,11.70,0.06
43,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,9556.37,1.29,0.33,0.14,0.84,2.61,0.10
44,PNB,Punjab National Bank,BANKS,18821258630,4578.27,0.62,0.82,0.29,3.63,29.91,0.09
45,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000297950,31452.49,4.25,0.88,0.42,1.63,4.92,0.05
46,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,11577.92,1.57,1.59,0.44,2.36,20.50,0.05
47,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,9763.48,1.32,0.87,0.51,1.76,0.68,0.04
48,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,11640.98,1.57,0.38,0.10,1.89,0.40,0.03
49,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,11524.23,1.56,0.62,0.34,2.05,8.44,0.06
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,17645.91,2.39,0.74,0.32,1.75,-0.30,0.04
,,,,,739350.04,,,,,,0.05
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-July-2019 to 30-Jun-2020,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-July-2019 to 30-Jun-2020,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Jun-2020,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
