Annexure II-  Nifty 50 Index : March 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
22,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3437401980,324751.99,6.94,1.20,0.42,0.91,6.90,0.01
23,ITC,I T C Ltd.,CIGARETTES,12253905922,254973.15,5.45,0.88,0.28,1.02,7.68,0.02
24,ICICIBANK,ICICI Bank Ltd.,BANKS,12889191588,258106.06,5.52,1.30,0.29,1.46,14.38,0.02
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,854806678,28611.88,0.61,2.29,0.27,3.48,30.98,0.03
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,94141589220,38327.39,0.82,1.35,0.18,2.40,12.62,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6026855580,91186.32,1.95,1.00,0.23,1.96,20.77,0.02
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21844657220,282735.18,6.04,0.61,0.10,1.10,1.30,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,29751.39,0.64,1.25,0.25,1.62,4.25,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9540170005,178239.00,3.81,0.99,0.24,1.36,10.01,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2805249138,170988.91,3.66,0.97,0.31,1.30,7.14,0.02
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,62834.06,1.34,1.27,0.33,1.25,4.34,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,88688.35,1.90,1.13,0.30,1.38,-2.30,0.02
34,NTPC,NTPC Ltd.,POWER,98945572800,54644.67,1.17,0.64,0.12,2.42,14.44,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,62901396030,48232.79,1.03,1.01,0.18,2.04,7.47,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,45554.59,0.97,0.60,0.12,1.63,8.23,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,63386926930,466626.03,9.98,1.44,0.43,1.56,10.74,0.01
38,SBIN,State Bank of India,BANKS,8924611534,120227.90,2.57,1.37,0.33,1.37,19.22,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,52850.39,1.13,0.85,0.09,1.46,7.57,0.02
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3752384706,210306.90,4.50,0.44,0.05,0.89,0.92,0.02
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,31696.59,0.68,1.45,0.20,2.51,-1.80,0.03
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266144590,39326.73,0.84,1.30,0.27,1.67,4.11,0.02
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4916812350,48831.42,1.04,0.70,0.09,1.19,-6.53,0.02
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,47644.78,1.02,0.89,0.17,0.89,11.38,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1018685340,35163.59,0.75,1.28,0.22,1.37,9.26,0.02
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746405120,41728.14,0.89,1.15,0.29,1.38,4.49,0.02
47,VEDL,Vedanta Ltd.,MINING,3717196639,33596.21,0.72,1.35,0.17,2.03,8.88,0.03
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,12067753442,38435.79,0.82,0.49,0.07,1.78,-7.91,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4627651922,50922.68,1.09,1.05,0.04,1.99,19.01,0.03
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960466500,24817.49,0.53,0.79,0.05,2.53,-4.54,0.03
,,,,,4677607.04,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Apr-2018 to 29-Mar 2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Apr-2018 to 29-Mar 2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-Mar 2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
