Annexure II- Nifty Next 50 Index : March 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
31,MRF,MRF Ltd.,TYRES,42411430,12050.66,1.72,0.85,0.25,1.08,2.02,0.04
32,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,17899.13,2.55,0.84,0.17,1.50,2.05,0.03
33,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,17964.22,2.56,1.26,0.15,2.58,-7.93,0.04
34,NHPC,NHPC Ltd.,POWER,1.0045E+11,5458.47,0.78,0.56,0.08,1.37,7.63,0.10
35,NMDC,NMDC Ltd.,MINING,3061849659,8954.69,1.28,0.97,0.16,2.25,3.72,0.04
36,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,428866050,7555.14,1.08,0.57,0.08,0.93,-3.26,0.04
37,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,14483.94,2.06,0.98,0.11,1.65,12.05,0.04
38,PETRONET,Petronet LNG Ltd.,GAS,15000000880,18866.25,2.69,0.69,0.09,1.46,12.50,0.03
39,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507978280,18992.04,2.71,1.05,0.23,1.38,8.14,0.03
40,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,368889316,24973.67,3.56,1.65,0.26,1.76,18.77,0.03
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10198.29,1.45,0.17,0.01,1.59,0.66,0.16
42,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,9334.40,1.33,0.38,0.03,2.33,0.84,0.06
43,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,22761.52,3.24,1.20,0.29,1.37,12.50,0.05
44,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,18548.48,2.64,1.47,0.18,2.08,11.83,0.03
45,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,10049.71,1.43,1.13,0.24,1.39,13.80,0.04
46,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,5550.39,0.79,1.49,0.20,3.27,11.40,0.05
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,4690.62,0.67,0.50,0.04,3.44,10.00,0.10
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,15489.28,2.21,0.97,0.13,1.39,3.80,0.03
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,16501.89,2.35,1.07,0.16,1.72,1.40,0.03
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,2.87354E+11,11012.84,1.57,1.20,0.09,3.05,1.05,0.10
,,,,,701652.48,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Apr-2018 to 29-Mar 2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Apr-2018 to 29-Mar 2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was  29-Mar 2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
