Annexure II- Nifty Next 50 Index : July 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
44,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,40101.52,2.83,0.74,0.11,1.63,5.75,0.02
45,TATAPOWER,Tata Power Co. Ltd.,POWER,3195339547,38489.44,2.72,1.04,0.26,1.72,6.69,0.03
46,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,1692227200,20697.35,1.46,0.35,0.05,0.66,5.14,0.03
47,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1454701706,33423.15,2.36,0.82,0.16,2.29,11.36,0.03
48,VBL,Varun Beverages Ltd.,BEVERAGES,6495580320,18427.37,1.30,0.90,0.07,1.35,0.23,0.04
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717199039,37126.90,2.62,1.15,0.17,1.12,-0.70,0.02
50,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,8579187036,17670.67,1.25,1.43,0.11,2.17,12.06,0.04
,,,,,1417525.69,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Aug-2022 to 31-Jul-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Aug-2022 to 31-Jul-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Jul-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
