Annexure II-  Nifty 50 Index : February 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
21,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,28384.78,0.70,1.05,0.08,2.13,-4.41,0.03
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164478571,94123.97,2.32,0.85,0.20,0.96,-3.77,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3194124080,288860.61,7.13,1.09,0.26,1.53,-7.54,0.01
24,ITC,I T C Ltd.,CIGARETTES,12188208322,226133.92,5.59,1.06,0.16,0.98,-2.34,0.03
25,ICICIBANK,ICICI Bank Ltd.,BANKS,12843505078,201161.40,4.97,1.50,0.25,1.60,-11.25,0.03
26,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,851865488,40596.33,1.00,1.34,0.20,2.01,-9.84,0.03
27,IOC,Indian Oil Corporation Ltd.,REFINERIES,48559049640,38678.74,0.96,0.74,0.07,1.51,-9.17,0.02
28,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5993676140,85627.90,2.12,0.91,0.21,1.63,-4.13,0.03
29,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484966335,234330.52,5.79,0.72,0.09,1.29,1.94,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9522077710,145380.23,3.59,0.81,0.19,1.49,-1.66,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2802063242,162515.75,4.01,1.36,0.37,1.76,-6.94,0.03
32,LUPIN,Lupin Ltd.,PHARMACEUTICALS,903920698,19641.00,0.49,0.75,0.06,1.76,-7.22,0.03
33,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,67910.95,1.68,0.88,0.18,1.80,-4.55,0.02
34,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,117642.60,2.91,1.07,0.30,1.67,-6.93,0.02
35,NTPC,NTPC Ltd.,POWER,82454644000,49804.67,1.23,0.66,0.12,1.02,-4.11,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,53162.96,1.31,0.78,0.11,1.75,-7.45,0.03
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,43439.98,1.07,0.49,0.07,1.25,2.01,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,65050705050,329099.00,8.13,1.14,0.23,1.44,-0.70,0.02
39,SBIN,State Bank of India,BANKS,8632053793,99475.79,2.46,1.70,0.18,1.80,-14.45,0.02
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399309346,59085.63,1.46,0.96,0.08,2.88,-7.68,0.03
41,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1914287591,151058.92,3.73,0.40,0.03,1.37,-2.48,0.02
42,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,68353.94,1.69,1.37,0.24,1.87,-7.41,0.02
43,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266104310,52207.58,1.29,1.57,0.29,2.54,-4.74,0.02
44,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4885459220,38311.38,0.95,0.58,0.04,2.06,-,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1016713494,26673.48,0.66,1.26,0.22,1.92,-3.10,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2745519210,43355.26,1.07,1.09,0.24,1.35,-5.17,0.03
47,VEDL,Vedanta Ltd.,MINING,3717194239,61287.24,1.51,1.70,0.27,1.67,-3.11,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9046701874,33110.93,0.82,0.36,0.03,0.93,-3.91,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4595212580,59241.48,1.46,1.32,0.21,1.93,-9.06,0.03
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960453620,30950.57,0.76,0.79,0.11,1.19,-4.78,0.03
,,,,,4048533.46,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Mar-2017 to 28-Feb 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Mar-2017 to 28-Feb 2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-Feb 2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
