Annexure II-  Nifty 50 Index : November 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
13,CIPLA,Cipla Ltd.,PHARMACEUTICALS,1606209612,32672.86,1.15,1.09,0.38,1.37,-6.78,0.03
14,COALINDIA,Coal India Ltd.,MINING,63163644000,42488.66,1.5,0.72,0.16,1.54,3.33,0.03
15,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,852942575,39491.09,1.39,0.74,0.14,4.06,-27.39,0.02
16,GAIL,GAIL (India) Ltd.,GAS,12684774000,16973.25,0.6,1.07,0.27,3.02,18.37,0.04
17,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,918666490,23810.25,0.84,0.83,0.38,0.84,0.8,0.04
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2812641396,48299.16,1.71,0.69,0.12,1.37,-0.09,0.02
19,HDFCBANK,HDFC Bank Ltd.,BANKS,5041442834,213066.75,7.53,0.89,0.6,0.85,-1.99,0.03
20,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399375000,32925.99,1.16,0.68,0.21,1.18,4.56,0.02
21,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2064985760,9913.62,0.35,1.35,0.3,2.4,-8.33,0.04
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2163870822,57356.09,2.03,0.52,0.11,0.97,0.97,0.03
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3155377900,191089.69,6.75,1.36,0.5,1.45,-3.63,0.03
24,ITC,I T C Ltd.,CIGARETTES,8028844871,192343.91,6.79,0.74,0.2,1.48,2.36,0.03
25,ICICIBANK,ICICI Bank Ltd.,BANKS,11616267630,159578.48,5.64,1.51,0.59,1.42,-0.81,0.03
26,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,35996103860,15864.09,0.56,0.65,0.09,2.06,1,0.04
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5922354340,45483.25,1.61,1.08,0.45,1.14,2.56,0.03
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484723320,217200.7,7.67,0.73,0.19,1.63,-4.19,0.03
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9155484955,71253.18,2.52,1.03,0.37,1.38,0.68,0.04
30,LT,Larsen & Toubro Ltd.,ENGINEERING,1860962378,112565.58,3.98,1.2,0.51,1.28,-2.56,0.03
31,LUPIN,Lupin Ltd.,PHARMACEUTICALS,900514384,42997.05,1.52,0.75,0.17,1.44,-7.36,0.03
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,63130.4,2.23,1,0.34,1.01,15.37,0.03
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,60945.48,2.15,0.79,0.32,1.42,3.55,0.02
34,NTPC,NTPC Ltd.,POWER,82454644000,27028.83,0.95,0.94,0.31,1.02,-1.43,0.04
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,42777450600,42013.34,1.48,1.07,0.29,1.53,-5.18,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,29979.5,1.06,0.66,0.26,0.94,5.71,0.04
37,PNB,Punjab National Bank,BANKS,3927194980,10776.78,0.38,1.26,0.31,1.53,12.78,0.04
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,32388275990,159484.56,5.63,1.15,0.45,1.6,1.92,0.02
39,SBIN,State Bank of India,BANKS,7762777042,77340.46,2.73,1.38,0.5,1.74,5.55,0.03
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2406496137,79531.91,2.81,0.87,0.16,2.25,-17.98,0.02
41,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1970427941,121789.25,4.3,0.55,0.18,1.15,-5.23,0.02
42,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774407204,81859.32,2.89,1.33,0.36,2.31,9.95,0.02
43,TATAPOWER,Tata Power Co. Ltd.,POWER,2704629398,12100.34,0.43,1.14,0.34,0.87,-2.98,0.05
44,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,15307.47,0.54,1.51,0.4,2.07,-6.89,0.03
45,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4830966365,32651.75,1.15,0.55,0.09,1.47,-1.06,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744168540,28680.22,1.01,1.08,0.36,1.17,-2.95,0.03
47,VEDL,Vedanta Ltd.,MINING,2964694239,9900.65,0.35,1.7,0.3,2.5,-10.01,0.04
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4939896572,36866.4,1.3,0.67,0.22,0.83,0.08,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4189652400,25103.23,0.89,1.53,0.5,1.66,1.26,0.02
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,22316.77,0.79,1.01,0.31,1.71,-0.12,0.02
,,,,,2831438.21,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Dec-2014 to 30-Nov-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Nov-2015 to 30-Nov-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Nov-2015.,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
