Annexure II- Nifty Next 50 Index : Apr 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
17,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,20417.48,1.94,0.36,0.09,1.15,-4.97,0.03
18,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,15821.07,1.5,1.66,0.45,3.81,-13.85,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1767425349,31459.72,2.98,0.44,0.16,1.2,-0.45,0.02
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,45101418660,25588.54,2.43,0.95,0.25,2.3,1.25,0.03
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022486273,27055.12,2.57,0.5,0.13,1.36,-5.19,0.03
22,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1064738655,15280.18,1.45,0.68,0.23,1.89,-4.89,0.03
23,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626013006,25634.77,2.43,0.94,0.24,2.03,-5.73,0.03
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES/MARKETING,14684177460,17098.29,1.62,0.88,0.22,1.47,0.06,0.04
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4545870640,31896.93,3.03,0.72,0.21,2.24,-1.34,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14359649710,20920.77,1.98,0.81,0.23,2.58,17.13,0.04
27,IGL,Indraprastha Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1400001600,18415.55,1.75,0.56,0.1,2.25,-0.66,0.04
28,INDUSTOWER,Indus Towers Ltd.,TELECOM - EQUIPMENT,26949369500,21104.37,2,0.64,0.06,2.57,3.06,0.04
29,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1287841200,39260.13,3.72,0.76,0.11,1.94,14.81,0.04
30,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3848635000,16346.74,1.55,1.06,0.21,2.06,0.7,0.03
31,JUBLFOOD,Jubilant Foodworks Ltd.,"HOTELS, RESTAURANTS, RESORTS",1319690400,22882.02,2.17,0.74,0.16,2.06,-0.66,0.03
32,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,174696508,18267.38,1.73,0.49,0.06,1.68,-4.05,0.04
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,907301226,26583.94,2.52,0.28,0.03,1.54,4.81,0.03
34,MRF,MRF Ltd.,TYRES & ALLIED,42411430,17342.2,1.65,0.8,0.27,1.92,-1.87,0.03
35,MARICO,Marico Ltd.,PERSONAL CARE,1291342338,21971.49,2.08,0.4,0.12,1.44,0.04,0.03
36,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,26635.44,2.53,1.41,0.34,2.79,6.58,0.03
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4011891210,12960.97,1.23,1,0.22,2.19,-4.02,0.03
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,15099.99,1.43,1.1,0.27,2.7,15.07,0.04
39,PETRONET,Petronet LNG Ltd.,LPG/CNG/PNG/LNG SUPPLIER,15000000880,18604.72,1.76,0.56,0.13,1.77,6.81,0.03
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508153380,28617.07,2.71,0.69,0.28,2,0.35,0.03
41,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,451076712,20763.4,1.97,1.52,0.36,3.02,-4.16,0.03
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10759.9,1.02,0.14,0.01,1.26,6.86,0.06
43,PNB,Punjab National Bank,PUBLIC SECTOR BANK,20955364450,8682.34,0.82,1.23,0.27,3.13,-4.91,0.08
44,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9405254560,11714.02,1.11,0.84,0.2,3.39,6.03,0.03
45,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,17316.91,1.64,0.9,0.32,2.15,2.03,0.04
46,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,12730.39,1.21,0.2,0.02,0.98,-1.41,0.04
47,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,13913.2,1.32,0.5,0.09,2.38,-2.38,0.04
48,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,16001.88,1.52,0.55,0.13,1.6,-6.61,0.03
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717196639,44486.13,4.22,0.88,0.13,2.68,12.46,0.03
50,YESBANK,Yes Bank Ltd.,PRIVATE SECTOR BANK,50109811962,15685.08,1.49,0.9,0.11,2.11,-6.73,0.17
,,,,,1054188.42,,,,,,0.09
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-May-2020 to 30-Apr-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-May-2020 to 30-Apr-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Apr-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
