Annexure II- Nifty Next 50 Index : Feb 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
13,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,17130.91,2.35,0.76,0.23,1.36,-3.25,0.03
14,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,3046471740,13973.71,1.91,0.94,0.24,2.35,-10.11,0.03
15,DLF,DLF Ltd.,CONSTRUCTION,4950630072,12481.78,1.71,1.93,0.40,3.69,-22.56,0.04
16,DABUR,Dabur India Ltd.,PERSONAL CARE,1767063892,28052.49,3.84,0.51,0.13,1.23,0.07,0.02
17,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,26847.79,3.68,0.47,0.08,1.51,7.92,0.03
18,GICRE,General Insurance Corporation of India,FINANCE,8772000000,4020.73,0.55,1.23,0.13,4.35,-34.52,0.07
19,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022310383,21201.18,2.90,0.63,0.14,1.95,-16.67,0.03
20,HDFCAMC,HDFC Asset Management Company Ltd.,FINANCE,1063144725,13359.05,1.83,0.85,0.12,2.15,-1.03,0.03
21,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20181880290,31844.79,4.36,0.76,0.16,2.10,-9.20,0.03
22,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625802834,15345.94,2.10,1.11,0.36,1.69,1.70,0.03
23,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,14750.53,2.02,1.69,0.39,1.96,-15.01,0.03
24,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,4366.87,0.60,0.96,0.33,2.07,-11.26,0.05
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4544305740,24726.75,3.39,0.62,0.10,1.57,-6.20,0.06
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14358522910,16921.52,2.32,0.79,0.14,3.22,-7.74,0.04
27,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,855148182,9333.22,1.28,2.49,0.17,6.30,-8.67,0.05
28,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3847962790,12506.36,1.71,0.75,0.08,2.20,-5.67,0.03
29,L&TFH,L&T Finance Holdings Ltd.,FINANCE,20005079600,6198.47,0.85,1.96,0.45,3.86,-14.68,0.05
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,905590568,15358.82,2.10,0.57,0.11,1.40,-10.89,0.03
31,MARICO,Marico Ltd.,PERSONAL CARE,1290944398,15426.79,2.11,0.37,0.07,1.39,-5.26,0.03
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,12438.16,1.70,1.83,0.37,3.18,-22.48,0.04
33,NHPC,NHPC Ltd.,POWER,1.0045E+11,4759.34,0.65,0.38,0.05,1.95,-15.92,0.12
34,NMDC,NMDC Ltd.,MINING,3061849659,7818.74,1.07,1.46,0.25,3.88,-22.02,0.05
35,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,429255345,6138.94,0.84,0.41,0.06,1.49,-9.94,0.07
36,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,12844.80,1.76,1.16,0.23,1.71,-9.38,0.05
37,PETRONET,Petronet LNG Ltd.,GAS,15000000880,18420.00,2.52,0.64,0.16,1.75,-7.84,0.03
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507997780,23059.54,3.16,0.85,0.29,1.54,0.07,0.02
39,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,451092398,15618.43,2.14,1.45,0.21,3.96,-15.45,0.03
40,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,12714.10,1.74,1.50,0.35,3.58,-6.17,0.04
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10484.04,1.44,0.37,0.06,2.33,1.32,0.14
42,PNB,Punjab National Bank,BANKS,13475131976,4552.91,0.62,1.76,0.42,2.03,-25.48,0.05
43,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,32944.80,4.51,0.56,0.08,2.61,-10.43,0.05
44,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,360807480,30265.44,4.15,1.11,0.40,2.23,-1.46,0.03
45,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,20085.07,2.75,1.55,0.34,3.40,17.22,0.03
46,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,11607.29,1.59,1.39,0.46,2.24,-13.10,0.03
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,2705.60,0.37,1.10,0.10,3.27,-29.61,0.08
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,13832.96,1.89,0.62,0.15,1.30,-1.45,0.04
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,20447.87,2.80,0.73,0.13,1.91,10.88,0.03
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,2.87354E+11,2765.78,0.38,1.75,0.05,11.46,-27.36,0.58
,,,,,730156.88,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Mar-2019 to 28-FEB-2020,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Mar-2019 to 28-FEB-2020,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-FEB-2020,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
