Annexure II-  Nifty 50 Index : Dec 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
33,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,111577.02,1.39,0.92,0.31,0.99,-6.46,0.01
34,NTPC,NTPC Ltd.,POWER,96966661340,79086.49,0.99,0.64,0.18,1.02,-3.34,0.03
35,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,69942.08,0.87,0.53,0.21,1.01,-2.86,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,57230.84,0.72,0.36,0.03,1.28,4.00,0.03
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,73042.06,0.91,0.53,0.12,1.10,-4.60,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67654516390,878880.88,10.98,1.05,0.47,1.00,-6.74,0.02
39,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10007860230,55452.05,0.69,0.88,0.36,1.16,-4.02,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611734,235512.47,2.94,1.07,0.50,1.50,1.87,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,108121.23,1.35,0.59,0.20,1.04,-4.27,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3659051373,333660.11,4.17,0.91,0.45,1.12,-3.95,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,929011650,46312.86,0.58,0.92,0.35,0.89,-6.25,0.02
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6642580468,69578.71,0.87,1.50,0.53,1.39,-11.71,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12221209890,90863.47,1.14,1.27,0.31,2.29,4.64,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4868136215,63334.06,0.79,1.16,0.43,1.53,-5.63,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,108383.15,1.35,1.04,0.40,1.21,-2.09,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,38165.88,0.48,1.00,0.33,1.41,-9.31,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886774710,80356.84,1.00,1.00,0.40,1.23,-1.67,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10973525332,58183.00,0.73,1.08,0.48,1.10,-3.48,0.02
,,,,,8004146.79,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jan-2022 to 30-Dec-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-Jan-2022 to 30-Dec-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Dec-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
