Annexure II-  Nifty 50 Index : June 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
20,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,19353.77,0.46,1.35,0.14,2.61,-16.88311688,0.02
21,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164633806,117232.13,2.77,0.77,0.21,1.10,1.8430606,0.01
22,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3360549276,307788.68,7.28,1.08,0.33,0.97,4.09710857,0.01
23,ITC,I T C Ltd.,CIGARETTES,12204294912,227414.83,5.38,0.94,0.18,0.93,-2.00625805,0.02
24,ICICIBANK,ICICI Bank Ltd.,BANKS,12861352008,177100.82,4.19,1.43,0.24,1.78,-3.63890833,0.02
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,853185642,37528.44,0.89,1.41,0.26,1.90,-8.06308844,0.03
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,97118099280,33330.93,0.79,1.06,0.14,2.09,-10.39632395,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6004052860,98608.76,2.33,0.84,0.19,1.15,-1.18898463,0.02
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,10920635455,248392.91,5.87,0.74,0.11,1.41,6.12112356,0.02
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9530225645,179180.63,4.24,0.87,0.23,0.83,0.62565563,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING,2803455202,157286.17,3.72,1.28,0.40,1.36,-6.95417396,0.02
31,LUPIN,Lupin Ltd.,PHARMACEUTICALS,904245940,21657.32,0.51,1.02,0.12,1.94,17.32329461,0.02
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,83701.05,1.98,0.82,0.16,1.41,-2.73579284,0.01
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,117305.66,2.77,0.95,0.31,1.02,3.37815677,0.01
34,NTPC,NTPC Ltd.,POWER,82454644000,50022.76,1.18,0.73,0.16,1.10,-4.71501044,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,44721.26,1.06,0.89,0.15,1.30,-10.96121417,0.02
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,42033.47,0.99,0.52,0.10,1.25,-10.79016472,0.02
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,65074457180,341720.94,8.08,1.13,0.29,1.48,5.54620937,0.02
38,SBIN,State Bank of India,BANKS,8924587534,97212.85,2.30,1.71,0.20,1.54,-3.78408459,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399324494,62248.07,1.47,1.07,0.11,2.28,17.41438534,0.02
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3828575182,198078.99,4.68,0.36,0.03,1.16,6.12848568,0.02
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,49764.03,1.18,1.30,0.20,2.29,-4.67256637,0.02
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266104310,42855.42,1.01,1.67,0.36,1.69,-1.37236168,0.02
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4901028920,41118.46,0.97,0.44,0.03,2.02,-7.98764652,0.02
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,36656.25,0.87,1.06,0.11,2.00,-2.39973336,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1018685340,22693.05,0.54,1.41,0.29,1.59,-12.54946297,0.02
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746190710,39849.09,0.94,1.10,0.27,1.43,1.96800983,0.02
47,VEDL,Vedanta Ltd.,MINING,3717196639,43900.09,1.04,1.81,0.34,1.27,-4.87313733,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9047953106,29575.50,0.70,0.41,0.04,0.98,-0.15273005,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4610330290,62635.95,1.48,1.39,0.25,1.18,-1.89196996,0.03
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960463070,30301.75,0.72,0.74,0.12,1.29,-2.1760633,0.02
,,,,,4230754.48,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-July-2017 to 30-June 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-July-2017 to 30-June-2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-June-2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
