Annexure II- Nifty Next 50 Index : Nov 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
24,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,626013006,20067.47,2.39,0.64,0.31,2.12,10.10,0.03
25,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,15631.60,1.86,0.87,0.31,2.40,11.56,0.03
26,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,5823.33,0.69,0.58,0.17,2.18,12.99,0.04
27,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4544919540,31663.18,3.77,0.90,0.40,1.78,17.43,0.04
28,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14358869910,17124.24,2.04,1.25,0.49,1.53,9.51,0.04
29,IGL,Indraprastha Gas Ltd.,GAS,1400001600,17374.02,2.07,0.75,0.33,2.83,23.41,0.04
30,NAUKRI,Info Edge (India) Ltd.,COMPUTERS - SOFTWARE,1285841200,32669.97,3.89,0.83,0.27,2.04,21.34,0.04
31,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3847962790,14565.98,1.73,0.68,0.18,3.15,15.63,0.04
32,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,174543281,13406.81,1.59,0.72,0.26,3.40,9.66,0.05
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,906308072,21418.51,2.55,0.30,0.06,2.27,-1.92,0.03
34,MARICO,Marico Ltd.,PERSONAL CARE,1291219208,18991.25,2.26,0.48,0.24,1.61,3.10,0.03
35,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,17766.22,2.11,1.36,0.40,2.16,40.20,0.04
36,MUTHOOTFIN,Muthoot Finance Ltd.,FINANCE,4010785360,12475.15,1.48,1.19,0.43,2.65,-6.40,0.04
37,NMDC,NMDC Ltd.,MINING,3061849659,8854.87,1.05,0.91,0.31,2.09,16.92,0.05
38,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,429910515,7057.76,0.84,0.56,0.19,0.64,-3.29,0.05
39,PETRONET,Petronet LNG Ltd.,GAS,15000000880,18843.75,2.24,0.63,0.28,1.80,8.79,0.03
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508131980,23514.57,2.80,0.62,0.33,1.00,-1.77,0.02
41,PEL,Piramal Enterprises Ltd.,FINANCE,451076712,15653.49,1.86,1.06,0.28,2.09,9.97,0.03
42,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,12568.90,1.49,1.02,0.42,1.54,24.23,0.05
43,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,9903.03,1.18,0.27,0.10,2.61,3.17,0.07
44,PNB,Punjab National Bank,BANKS,18821258630,4407.00,0.52,0.74,0.26,1.97,25.05,0.09
45,SBICARD,SBI Cards and Payment Services Ltd.,FINANCE,9389567940,11257.62,1.34,0.89,0.35,1.76,-0.06,0.04
46,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,13474.25,1.60,0.77,0.44,2.74,19.38,0.03
47,TATACONSUM,Tata Consumer Products Ltd.,TEA AND COFFEE,921551715,32226.66,3.83,0.94,0.43,1.32,9.16,0.03
48,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,12833.50,1.53,0.36,0.08,2.16,1.88,0.03
49,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,11537.56,1.37,0.62,0.30,2.34,12.17,0.05
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,16338.04,1.94,0.74,0.32,1.54,8.74,0.03
,,,,,,,,,,,
,,,,,826484.18,,,,,,0.08
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Dec-2019 to 27-Nov-2020,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Dec-2019 to 27-Nov-2020,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 27-Nov-2020,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
