Annexure II-  Nifty 50 Index : Feb 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
45,TATASTEEL,Tata Steel Ltd.,STEEL,12219508920,96960.28,1.32,1.55,0.35,3.40,12.45,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4852135125,87571.33,1.19,1.04,0.30,2.18,-4.67,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,106257.22,1.45,1.06,0.33,1.98,7.89,0.03
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1528090912,36607.25,0.50,1.16,0.32,2.50,-14.30,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886649870,75836.91,1.03,0.89,0.33,2.08,-8.99,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10962566422,82255.42,1.12,1.00,0.29,2.17,-2.93,0.02
,,,,,7340071.84,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-March-2021 to 28-February-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-March-2021 to 28-February-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-February-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
