Annexure II- Nifty Next 50 Index : Jan 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
18,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,22759.33,1.84,1.80,0.42,3.97,-10.27,0.04
19,DABUR,Dabur India Ltd.,PERSONAL CARE,1767856483,34461.21,2.79,0.36,0.09,1.51,4.96,0.02
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,44403852250,27651.22,2.24,0.93,0.21,2.77,0.38,0.04
21,GLAND,Gland Pharma Ltd.,PHARMACEUTICALS,164301873,13165.90,1.06,0.29,0.01,2.09,-4.81,0.04
22,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022581079,30466.58,2.46,0.60,0.08,2.01,-13.55,0.04
23,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1065983175,14457.37,1.17,1.01,0.38,2.24,-5.40,0.03
24,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626303067,31146.59,2.52,1.02,0.29,1.84,0.11,0.04
25,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES/MARKETING,14185483450,18289.76,1.48,0.87,0.18,2.66,-13.01,0.03
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4908113080,33821.08,2.74,0.66,0.18,1.60,-7.69,0.04
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14372851310,19497.07,1.58,0.91,0.22,2.14,-14.51,0.05
28,IGL,Indraprastha Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1400001600,12729.21,1.03,0.83,0.24,2.20,-11.70,0.04
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,18234.82,1.47,1.28,0.23,4.29,-14.83,0.05
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1287841200,36089.78,2.92,0.94,0.16,2.47,-9.11,0.04
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3851909120,18931.51,1.53,1.22,0.25,4.26,0.97,0.04
32,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,18177.10,1.47,1.61,0.31,3.90,10.06,0.03
33,JUBLFOOD,Jubilant Foodworks Ltd.,RESTAURANTS,1319690400,23359.25,1.89,1.25,0.32,2.66,-14.00,0.04
34,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,175222796,27944.49,2.26,1.01,0.19,2.41,-6.71,0.04
35,LUPIN,Lupin Ltd.,PHARMACEUTICALS,908393732,18826.20,1.52,0.68,0.12,2.65,-17.87,0.04
36,MARICO,Marico Ltd.,PERSONAL CARE,1292355968,27898.93,2.26,0.50,0.11,1.85,6.66,0.03
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4013215660,15437.86,1.25,0.93,0.23,1.89,-6.78,0.04
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,17155.55,1.39,1.16,0.19,2.88,3.02,0.04
39,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,20811.88,1.68,0.87,0.14,2.27,1.43,0.06
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508158675,38411.08,3.11,0.68,0.21,1.83,-2.18,0.03
41,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,477327400,29012.72,2.35,1.44,0.33,3.24,-13.43,0.03
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,11551.24,0.93,0.35,0.07,1.60,4.99,0.06
43,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,10879.47,0.88,1.46,0.30,4.31,-16.00,0.07
44,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9430885390,21750.82,1.76,0.99,0.22,2.49,-10.68,0.03
45,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,21914.13,1.77,0.91,0.27,2.35,0.95,0.04
46,SAIL,Steel Authority of India Ltd.,STEEL,41305252890,14605.49,1.18,1.72,0.30,3.75,-2.13,0.04
47,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,14150.27,1.14,0.53,0.09,1.51,2.94,0.04
48,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,27650.98,2.24,0.91,0.24,2.04,2.16,0.03
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717199039,51880.17,4.20,1.25,0.20,2.90,18.20,0.03
50,YESBANK,Yes Bank Ltd.,PRIVATE SECTOR BANK,50109811962,13411.62,1.08,1.13,0.18,2.80,-0.38,0.18
,,,,,1236512.24,,,,,,0.05
,,,,,,,,,,,
* Beta & R2 are calculated for the period  01-March-2021 to 28-February-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-March-2021 to 28-February-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-February-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
