Annexure II-  Nifty 50 Index : January 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
14,DRREDDY,Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,829436320,26948.48,0.63,0.60,0.03,2.05,-7.82,0.02
15,EICHERMOT,Eicher Motors Ltd.,AUTOMOBILES - 4 WHEELERS,272367080,35932.20,0.84,1.11,0.16,1.78,-11.26,0.02
16,GAIL,GAIL (India) Ltd.,GAS,16913032000,30759.39,0.72,0.89,0.09,1.73,-4.21,0.02
17,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2784248928,54936.02,1.29,0.26,0.02,1.51,10.79,0.02
18,HDFCBANK,HDFC Bank Ltd.,BANKS,5176128234,410079.54,9.64,0.69,0.21,0.81,7.12,0.02
19,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399414042,47918.55,1.13,0.86,0.16,0.94,-2.48,0.02
20,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2244889146,37376.84,0.88,1.83,0.30,1.60,-6.36,0.02
21,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,29695.19,0.70,1.15,0.08,2.03,-4.99,0.02
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2164478571,97809.65,2.30,0.84,0.17,0.93,0.11,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3194124080,312433.25,7.34,1.00,0.21,1.70,14.38,0.02
24,ITC,I T C Ltd.,CIGARETTES,12188208322,231551.58,5.44,1.23,0.18,1.20,3.10,0.03
25,ICICIBANK,ICICI Bank Ltd.,BANKS,12843505078,226655.76,5.33,1.58,0.25,1.63,12.40,0.03
26,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,851865488,45026.29,1.06,1.26,0.16,1.90,16.24,0.03
27,IOC,Indian Oil Corporation Ltd.,REFINERIES,48559049640,42584.34,1.00,0.82,0.08,1.31,7.48,0.02
28,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5993676140,89313.87,2.10,0.91,0.19,1.21,6.32,0.02
29,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484966335,229864.14,5.40,0.75,0.08,1.40,10.38,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9522077710,147833.11,3.47,0.69,0.13,1.08,9.78,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2802063242,174641.39,4.10,1.33,0.35,1.09,12.58,0.03
32,LUPIN,Lupin Ltd.,PHARMACEUTICALS,903920698,21169.26,0.50,0.67,0.04,1.46,-0.15,0.03
33,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,71146.36,1.67,0.90,0.17,0.89,1.59,0.02
34,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,126398.39,2.97,1.05,0.27,1.11,-2.26,0.02
35,NTPC,NTPC Ltd.,POWER,82454644000,51940.24,1.22,0.66,0.10,0.67,-3.81,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,57440.28,1.35,0.67,0.08,1.64,4.23,0.02
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,42583.05,1.00,0.48,0.06,0.65,-3.27,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,65050705050,331426.19,7.79,1.07,0.15,1.37,4.37,0.02
39,SBIN,State Bank of India,BANKS,8632053793,116271.61,2.73,1.77,0.18,1.98,1.08,0.02
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399309346,64002.54,1.50,1.02,0.09,1.10,1.53,0.02
41,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1914287591,154906.26,3.64,0.30,0.02,1.89,15.22,0.02
42,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,73823.73,1.74,1.60,0.25,1.37,-7.49,0.02
43,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266104310,54807.85,1.29,1.59,0.29,1.80,2.15,0.02
44,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4885459220,38311.38,0.90,0.56,0.03,1.31,21.55,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1016713494,27526.30,0.65,1.13,0.17,2.08,-1.40,0.02
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2745519210,45717.29,1.07,1.07,0.21,1.33,1.42,0.03
47,VEDL,Vedanta Ltd.,MINING,3717194239,63257.35,1.49,1.88,0.27,1.68,3.17,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9046701874,34456.63,0.81,0.32,0.02,1.81,-3.04,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4595212580,65141.73,1.53,1.21,0.17,1.52,12.45,0.03
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960453620,32502.61,0.76,0.81,0.10,1.48,2.05,0.02
,,,,,4254885.04,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Feb-2017 to 31-Jan 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Feb-2017 to 31-Jan 2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Jan 2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
