Annexure II- Nifty Next 50 Index : January 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
14,DLF,DLF Ltd.,CONSTRUCTION,3568120260,11154.84,1.50,2.13,0.20,1.88,-3.57,0.04
15,DABUR,Dabur India Ltd.,PERSONAL CARE,1761520510,20044.69,2.70,0.64,0.09,0.88,1.69,0.03
16,EMAMILTD,Emami Ltd.,PERSONAL CARE,226967619,6892.61,0.93,0.85,0.09,1.96,-15.45,0.06
17,GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,FOOD AND FOOD PROCESSING,420555380,7822.09,1.06,0.22,0.01,1.18,1.60,0.08
18,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,847030170,5210.51,0.70,0.29,0.03,0.54,-1.15,0.06
19,GLENMARK,Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,282168156,9065.67,1.22,0.70,0.05,1.13,1.93,0.03
20,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,681329518,26555.36,3.58,0.93,0.09,1.68,5.40,0.04
21,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625148473,12408.76,1.67,1.06,0.11,2.09,-7.13,0.04
22,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,7865.43,1.06,1.38,0.17,1.80,0.45,0.04
23,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14354679600,11092.29,1.50,0.75,0.06,2.08,6.02,0.06
24,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,36073875550,12762.22,1.72,1.19,0.06,3.32,-13.92,0.05
25,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3843130580,11206.11,1.51,0.50,0.02,1.55,0.78,0.04
26,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,30137.54,4.07,1.66,0.26,1.79,7.47,0.04
27,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,16198.17,2.19,1.22,0.24,1.31,-5.07,0.02
28,MRF,MRF Ltd.,TYRES,42411430,16754.95,2.26,0.78,0.08,1.14,-5.86,0.04
29,MARICO,Marico Ltd.,PERSONAL CARE,1290771198,15974.58,2.15,0.72,0.10,1.08,-4.06,0.04
30,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,2105289491,28494.25,3.84,1.23,0.21,1.29,-3.55,0.03
31,NHPC,NHPC Ltd.,POWER,1.02593E+11,6344.88,0.86,0.91,0.11,1.83,-9.80,0.09
32,NMDC,NMDC Ltd.,MINING,3163890474,12429.03,1.68,1.43,0.21,2.55,1.81,0.05
33,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,7566026070,6517.98,0.88,0.57,0.04,1.20,-3.38,0.04
34,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,426667385,9279.92,1.25,0.51,0.05,1.62,2.06,0.05
35,PETRONET,Petronet LNG Ltd.,GAS,15000000880,19106.25,2.58,0.92,0.09,1.64,-,0.04
36,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,512810330,13788.96,1.86,0.80,0.12,1.02,-0.65,0.03
37,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,360601252,23739.10,3.20,1.10,0.11,1.25,-3.77,0.04
38,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,10484.29,1.41,1.47,0.15,1.32,-4.07,0.05
39,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,8728.02,1.18,0.24,0.02,0.64,-1.32,0.1
40,PNB,Punjab National Bank,BANKS,4851174610,17871.85,2.41,2.64,0.15,3.30,-0.03,0.04
41,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,19749180000,12591.09,1.70,1.35,0.12,1.45,-0.16,0.04
42,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,20979.69,2.83,0.87,0.10,1.79,-4.80,0.05
43,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,20034.65,2.70,1.14,0.10,1.59,-6.86,0.03
44,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,11590.38,1.56,1.37,0.25,1.02,5.15,0.04
45,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,9180.09,1.24,2.19,0.25,2.48,-3.53,0.04
46,SUNTV,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT,1970423100,10092.51,1.36,1.25,0.07,1.33,3.46,0.04
47,TATAPOWER,Tata Power Co. Ltd.,POWER,2704773510,16128.56,2.18,1.00,0.15,1.75,-4.81,0.04
48,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,36282.80,4.89,1.35,0.09,1.67,1.33,0.03
49,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,6685.92,0.90,0.99,0.09,1.45,-3.96,0.05
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,18622.06,2.51,1.04,0.06,2.52,-10.45,0.03
,,,,,741319.55,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Feb-2017 to 31-Jan 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Feb-2017 to 31-Jan 2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Jan 2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
