Annexure II-  Nifty 50 Index : Mar 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
32,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,100501.19,1.31,0.94,0.25,2.75,-9.06,0.03
33,NTPC,NTPC Ltd.,POWER,96966661340,64143.45,0.84,0.78,0.22,1.09,1.12,0.03
34,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,62003.05,0.81,0.34,0.09,1.58,-1.47,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,59795.33,0.78,0.60,0.07,3.81,2.02,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,74101.63,0.97,0.54,0.10,1.52,3.66,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67648761980,909011.64,11.89,1.10,0.48,1.99,11.66,0.02
38,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10003705620,49362.08,0.65,0.77,0.24,2.20,5.78,0.04
39,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,32083.22,0.42,1.00,0.33,2.03,-1.57,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611534,189403.91,2.48,1.32,0.50,1.88,2.14,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,98765.62,1.29,0.65,0.17,1.57,8.40,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3699051373,387359.48,5.07,0.67,0.26,1.15,5.23,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,921551715,46566.93,0.61,0.90,0.30,2.18,8.18,0.03
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6641324014,77778.21,1.02,1.78,0.38,2.29,-4.47,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12221189640,105438.56,1.38,1.39,0.29,2.28,7.08,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4856894060,93218.17,1.22,0.99,0.28,1.86,6.34,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,105823.27,1.38,1.09,0.33,2.10,-0.41,0.03
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1528090912,42336.68,0.55,0.90,0.22,1.42,15.65,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886667580,76234.58,1.00,0.98,0.35,2.65,0.52,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10964140230,87610.61,1.15,0.91,0.25,1.23,6.50,0.02
,,,,,7643778.78,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-April-2021 to 31-March-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-April-2021 to 31-March-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-March-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
