Annexure II- Nifty Next 50 Index : April 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
13,CADILAHC,Cadila Healthcare Ltd.,PHARMACEUTICALS,1023742595,10553.51,1.46,0.92,0.10,1.12,9.13,0.04
14,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,14969.22,2.07,0.37,0.04,0.79,6.27,0.04
15,CONCOR,Container Corporation of India Ltd.,TRAVEL AND TRANSPORT,2437177390,14300.26,1.98,0.87,0.12,1.32,4.72,0.04
16,CUMMINSIND,Cummins India Ltd.,DIESEL ENGINES,554400000,10451.96,1.45,0.81,0.09,1.60,9.89,0.04
17,DLF,DLF Ltd.,CONSTRUCTION,3568140716,9950.65,1.38,1.96,0.23,1.65,10.86,0.03
18,DABUR,Dabur India Ltd.,PERSONAL CARE,1761520510,20822.58,2.88,0.61,0.10,1.22,12.48,0.03
19,EMAMILTD,Emami Ltd.,PERSONAL CARE,226967619,6834.09,0.95,0.61,0.07,1.30,4.34,0.06
20,GICRE,General Insurance Corporation of India,FINANCE,4386000000,8708.93,1.20,0.12,0.00,0.71,-3.40,0.06
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,681329518,28159.93,3.90,0.66,0.06,1.50,2.14,0.04
22,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625148473,13000.28,1.80,1.11,0.16,1.26,12.18,0.03
23,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,8286.27,1.15,1.29,0.24,1.14,8.75,0.03
24,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14354947100,11627.08,1.61,0.72,0.06,2.45,9.70,0.04
25,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,43590890390,12358.67,1.71,1.21,0.09,1.16,-8.89,0.05
26,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3844068380,12941.90,1.79,0.79,0.08,2.04,8.71,0.03
27,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,33780.66,4.67,1.58,0.30,1.54,12.79,0.03
28,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19956769600,10715.19,1.48,1.72,0.27,1.98,10.25,0.05
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,16556.98,2.29,1.31,0.28,1.77,2.32,0.02
30,MRF,MRF Ltd.,TYRES,42411430,19662.53,2.72,0.89,0.15,1.62,10.23,0.04
31,MARICO,Marico Ltd.,PERSONAL CARE,1290771198,17169.84,2.37,0.59,0.09,1.26,1.99,0.03
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,2105289491,28216.35,3.90,1.22,0.23,1.09,13.43,0.03
33,NHPC,NHPC Ltd.,POWER,1.02593E+11,6421.31,0.89,0.91,0.14,1.44,2.71,0.1
34,NMDC,NMDC Ltd.,MINING,3163890474,11073.62,1.53,1.47,0.25,1.41,5.44,0.04
35,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,11349039110,6331.40,0.88,0.53,0.04,1.45,7.44,0.04
36,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,427016790,9570.52,1.32,0.46,0.05,1.58,15.08,0.05
37,PETRONET,Petronet LNG Ltd.,GAS,15000000880,17010.00,2.35,0.79,0.09,1.28,-1.80,0.03
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,512810330,16710.44,2.31,0.73,0.12,1.02,18.35,0.02
39,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,360601252,22498.06,3.11,1.30,0.20,1.58,6.85,0.04
40,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,7894.64,1.09,1.25,0.14,1.55,2.69,0.04
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,8977.48,1.24,0.17,0.01,0.80,-0.20,0.08
42,PNB,Punjab National Bank,BANKS,5521146454,10007.63,1.38,2.33,0.14,2.03,0.10,0.04
43,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,19749180000,10575.69,1.46,1.01,0.10,1.01,2.25,0.04
44,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,8917.20,1.23,0.33,0.02,1.53,9.56,0.04
45,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,20659.62,2.86,0.80,0.11,1.02,4.61,0.06
46,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,23383.08,3.23,1.03,0.11,1.79,11.86,0.03
47,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,9992.73,1.38,1.17,0.22,1.05,4.62,0.04
48,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,8018.38,1.11,2.22,0.27,2.22,10.61,0.04
49,SUNTV,Sun TV Network Ltd.,MEDIA & ENTERTAINMENT,1970423100,8667.89,1.20,1.56,0.20,1.81,3.68,0.03
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,20529.84,2.84,1.26,0.11,1.55,15.74,0.03
,,,,,722946.33,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-May-2017 to 30-Apr-2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-May-2017 to 30-Apr-2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Apr-2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
