Annexure II- CNX Nifty Jr. Index : January 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
17,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,265468580,11082,2.03,0.43,0.06,1.57,1.11,0.07
18,EXIDEIND,Exide Industries Ltd.,AUTO ANCILLARIES,850000000,8541,1.56,0.95,0.15,2.45,4.64,0.06
19,FEDERALBNK,Federal Bank Ltd.,BANKS,1713842438,12155,2.22,1.44,0.28,0.99,-6.49,0.08
20,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,847030170,7179,1.31,0.11,0,1.66,6,0.1
21,GLENMARK,Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,271284353,10085,1.85,0.22,0.01,1.57,-6.63,0.06
22,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,340443706,13259,2.43,0.77,0.08,2.24,9.09,0.1
23,GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,FOOD AND FOOD PROCESSING,420555380,6515,1.19,0.42,0.05,0.75,-4.1,0.06
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,3386272500,10892,1.99,1.41,0.2,2.48,20.18,0.07
25,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,35974843780,17330,3.17,0.98,0.13,2.25,0.68,0.08
26,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18905530050,15569,2.85,0.3,0.01,1.75,7.41,0.07
27,INGVYSYABK,ING Vysya Bank Ltd.,BANKS,1912545470,10078,1.84,0.72,0.11,2.03,5.92,0.08
28,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,10795,1.98,1.53,0.34,1.55,-6.71,0.07
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,14413,2.64,1.54,0.34,2.5,9.75,0.06
30,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,FINANCE,1137529920,6960,1.27,0.85,0.09,2.48,-22.56,0.08
31,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,881919360,13689,2.5,0.57,0.05,1.65,-1.4,0.08
32,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,422924895,7313,1.34,0.46,0.06,1.24,1.03,0.08
33,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,6011359550,7537,1.38,1.05,0.24,2.18,-7.27,0.06
34,PETRONET,Petronet LNG Ltd.,GAS,7500000440,5396,0.99,0.69,0.08,1.81,-13.76,0.06
35,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,13200407040,10717,1.96,2.1,0.3,2.17,-0.98,0.08
36,RCOM,Reliance Communications Ltd.,TELECOMMUNICATION - SERVICES,12011565390,7984,1.46,1.45,0.26,1.95,-0.56,0.09
37,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,9874590000,11302,2.07,1.87,0.3,2.08,-0.61,0.09
38,RELCAPITAL,Reliance Capital Ltd.,FINANCE,2456328000,5476,1,1.76,0.29,2.13,-1.76,0.06
39,RELINFRA,Reliance Infrastructure Ltd.,POWER,2629900000,6880,1.26,1.98,0.35,2.5,-0.74,0.07
40,RPOWER,Reliance Power Ltd.,POWER,28051264660,4568,0.84,1.67,0.36,1.75,5.43,0.08
41,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,7968,1.46,1.52,0.24,1.54,-6.54,0.08
42,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712239770,9278,1.7,1.65,0.35,1.57,14.88,0.08
43,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,19166,3.51,1.48,0.24,2.65,3.07,0.1
44,TATACHEM,Tata Chemicals Ltd.,CHEMICALS - INORGANIC,2547562780,8020,1.47,1.05,0.23,1.24,4.84,0.08
45,TATAGLOBAL,Tata Global Beverages Ltd.,TEA AND COFFEE,618398570,6369,1.17,1.06,0.26,1.3,5.13,0.07
46,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,17946,3.28,0.84,0.12,2.33,12.83,0.09
47,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,6491,1.19,0.69,0.1,2.52,16.72,0.1
48,UNIONBANK,Union Bank of India,BANKS,6357788360,5257,0.96,2.07,0.3,3.11,-12.64,0.07
49,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,857208548,11083,2.03,0.98,0.09,2.28,6.29,0.08
50,YESBANK,Yes Bank Ltd.,BANKS,4172556500,28017,5.13,1.74,0.4,1.79,11.71,0.05
,,,,,546521,,,,,,0.08
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Feb-2014 to 30-Jan-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jan-2015 to 30-Jan-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Jan-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is the weightage average impact cost,,,,,,,,,,,
