Annexure II-  CNX Nifty Index : January 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
49,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4937391442,39789,1.34,0.42,0.05,1.53,9.25,0.05
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,20600,0.69,0.61,0.08,1.68,-1.05,0.06
,,,,,2978593,,,,,,0.06
,,,,,,,,,,,
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Feb-2014 to 30-Jan-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jan-2015 to 30-Jan-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Jan-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is the weightage average impact cost,,,,,,,,,,,
