Annexure II- Nifty Next 50 Index : Oct 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,905295096,17875.19,2.35,0.45,0.07,1.46,4.11,0.03
31,MARICO,Marico Ltd.,PERSONAL CARE,1290944398,18891.68,2.49,0.41,0.08,1.64,-7.20,0.03
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,14754.18,1.94,1.73,0.29,3.59,17.15,0.04
33,NHPC,NHPC Ltd.,POWER,1.0045E+11,5429.34,0.72,0.33,0.04,1.74,5.38,0.11
34,NMDC,NMDC Ltd.,MINING,3061849659,9653.40,1.27,1.18,0.20,3.09,26.94,0.05
35,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,429170720,7278.18,0.96,0.52,0.09,1.12,-1.04,0.07
36,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,14935.56,1.97,1.17,0.18,2.17,14.36,0.04
37,PETRONET,Petronet LNG Ltd.,GAS,15000000880,21480.00,2.83,0.48,0.07,1.14,10.20,0.02
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507979930,21359.54,2.81,0.96,0.29,1.55,-2.92,0.03
39,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,397693260,17749.57,2.34,1.25,0.17,4.22,3.17,0.04
40,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,11814.76,1.56,1.17,0.18,1.80,9.81,0.05
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,11524.43,1.52,0.54,0.14,1.57,0.96,0.13
42,PNB,Punjab National Bank,BANKS,9208094056,6920.11,0.91,1.58,0.32,2.14,5.49,0.05
43,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,36685.50,4.83,0.42,0.05,2.20,17.14,0.04
44,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,24267.85,3.20,1.14,0.38,1.89,5.37,0.05
45,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,19117.16,2.52,1.54,0.32,2.75,6.32,0.04
46,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,14744.27,1.94,1.34,0.38,1.39,9.24,0.02
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,4148.02,0.55,0.80,0.07,7.28,53.45,0.49
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,14171.67,1.87,0.66,0.15,1.60,-5.27,0.04
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,18618.63,2.45,0.86,0.17,1.84,-6.30,0.03
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,2.87354E+11,2913.77,0.38,1.50,0.08,7.69,-36.59,0.48
,,,,,759158.84,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Nov-2018 to 31-Oct-2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Nov-2018 to 31-Oct-2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Oct-2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
