Annexure II-  Nifty 50 Index : Oct 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
29,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9549068405,210490.11,4.30,1.07,0.37,1.41,-4.25,0.02
30,LT,Larsen & Toubro Ltd.,ENGINEERING,2806531164,181903.07,3.72,1.30,0.54,1.06,-0.08,0.03
31,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,58052.93,1.19,1.45,0.46,1.76,10.84,0.02
32,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,100475.94,2.05,1.42,0.41,1.62,12.56,0.02
33,NTPC,NTPC Ltd.,POWER,98945572800,53288.13,1.09,0.58,0.11,0.98,4.17,0.03
34,NESTLEIND,Nestle India Ltd.,FOOD AND FOOD PROCESSING,964157160,53321.65,1.09,0.63,0.16,1.28,7.61,0.02
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,62901396030,44565.64,0.91,1.03,0.25,1.80,7.51,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,46695.86,0.95,0.35,0.05,1.08,-0.35,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,63391220990,501265.45,10.24,1.03,0.30,1.33,9.92,0.02
38,SBIN,State Bank of India,BANKS,8924611534,119886.09,2.45,1.57,0.46,3.31,15.36,0.03
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,47834.10,0.98,0.50,0.04,0.98,11.29,0.02
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3752384706,238464.80,4.87,0.31,0.04,1.41,8.11,0.01
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,31811.08,0.65,1.93,0.24,6.06,51.30,0.04
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11264895180,28721.93,0.59,1.52,0.36,2.43,5.56,0.03
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4823575740,45627.17,0.93,0.30,0.03,1.32,3.43,0.03
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,55545.58,1.13,0.92,0.22,1.58,4.57,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1528028010,32810.12,0.67,0.77,0.13,0.98,-1.24,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746505080,43241.42,0.88,1.41,0.46,2.09,-4.56,0.03
47,VEDL,Vedanta Ltd.,MINING,3717196639,27020.86,0.55,1.54,0.28,2.30,-3.76,0.03
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,11424565304,38511.07,0.79,0.35,0.04,1.15,8.13,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,5100619862,14722.43,0.30,1.68,0.06,11.33,70.05,0.10
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960481765,16019.30,0.33,0.81,0.04,4.89,-1.85,0.04
,,,,,4893990.45,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Nov-2018 to 31-Oct-2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Nov-2018 to 31-Oct-2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Oct-2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
