Annexure II-  Nifty 50 Index : June 2016,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
28,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,36005206900,11898.28,0.39,0.68,0.1,2.79,-7.26,0.04
29,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5951943790,54252.68,1.79,0.98,0.5,0.95,0.79,0.03
30,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484723320,233965.86,7.72,0.84,0.26,1.36,-6.23,0.02
31,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9173005615,81225.68,2.68,1.04,0.48,1.17,2.25,0.03
32,LT,Larsen & Toubro Ltd.,ENGINEERING,1863308042,122691.38,4.05,1.33,0.48,1.64,1.56,0.03
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,901393592,36778.71,1.21,0.69,0.12,1.36,4.4,0.02
34,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,66609.83,2.2,0.96,0.35,0.76,8.14,0.02
35,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,55654.26,1.84,0.94,0.33,1.28,0.62,0.02
36,NTPC,NTPC Ltd.,POWER,82454644000,38662.98,1.27,0.9,0.31,1.56,9.19,0.03
37,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,42777450600,38861.6,1.28,1.21,0.37,1.4,2.63,0.03
38,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,35837.44,1.18,0.65,0.23,1.18,8.73,0.04
39,RELIANCE,Reliance Industries Ltd.,REFINERIES,32412851050,160205.86,5.28,1.07,0.46,0.93,1.18,0.02
40,SBIN,State Bank of India,BANKS,7762777042,67939.82,2.24,1.56,0.45,2.19,6.76,0.03
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2406753959,82646.73,2.73,0.8,0.18,1.12,0.05,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1970427941,135828.89,4.48,0.68,0.3,1.44,-0.63,0.02
43,TATAMTRDVR,Tata Motors Ltd DVR,AUTOMOBILES - 4 WHEELERS,1016953408,14686.46,0.48,1.57,0.38,2.24,-7.23,0.04
44,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774407204,88838.53,2.93,1.64,0.4,2.48,-0.09,0.02
45,TATAPOWER,Tata Power Co. Ltd.,POWER,2704629398,13291.77,0.44,1.01,0.32,1.39,-0.54,0.05
46,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,21575.11,0.71,1.73,0.42,2.04,-3.71,0.03
47,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4852014385,31410,1.04,0.79,0.22,1.33,-6.4,0.03
48,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744341340,35571.6,1.17,0.9,0.35,1.46,5.71,0.02
49,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4941426580,35841.9,1.18,0.61,0.25,1.07,2.29,0.02
50,YESBANK,Yes Bank Ltd.,BANKS,4208229910,36339.66,1.2,1.48,0.48,1.5,7.17,0.02
51,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,24991.36,0.82,1.14,0.37,1.23,2.97,0.03
,,,,,3032557.43,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-July-2015 to 30-June-2016,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-June-2016 to 30-June-2016,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-June-2016,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
