Annexure II-  Nifty 50 Index : June 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9545602460,197397.33,4.11,0.94,0.26,1.16,-2.96,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2806182556,191776.76,3.99,0.99,0.34,1.33,-0.28,0.02
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,61104.47,1.27,1.26,0.38,1.33,1.28,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,86855.45,1.81,1.22,0.35,1.47,-4.88,0.02
34,NTPC,NTPC Ltd.,POWER,98945572800,61538.21,1.28,0.63,0.13,0.91,6.08,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,62901396030,52758.55,1.10,0.99,0.19,1.65,-2.44,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,48708.72,1.01,0.59,0.13,1.36,9.30,0.02
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,63390373000,428946.17,8.93,1.44,0.47,1.35,-5.79,0.02
38,SBIN,State Bank of India,BANKS,8924611534,138632.68,2.89,1.43,0.42,1.41,2.48,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,44252.61,0.92,0.87,0.11,1.80,-2.17,0.02
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3752384706,234004.71,4.87,0.52,0.08,1.13,1.40,0.02
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,29098.99,0.61,1.65,0.25,1.77,-5.82,0.03
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11264895180,38069.49,0.79,1.29,0.28,2.24,3.30,0.02
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4922180905,44518.57,0.93,0.57,0.08,1.27,-7.07,0.02
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,55691.62,1.16,0.79,0.16,1.23,8.01,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1018685340,34378.80,0.72,0.99,0.15,2.77,-6.16,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746498500,47548.01,0.99,1.19,0.33,1.00,-4.29,0.02
47,VEDL,Vedanta Ltd.,MINING,3717196639,31756.57,0.66,1.30,0.18,1.82,8.60,0.03
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,12070632750,44015.56,0.92,0.38,0.05,0.95,-2.06,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4633917476,20157.54,0.42,1.28,0.05,4.83,-26.42,0.06
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960481765,20166.56,0.42,0.89,0.05,2.07,-5.26,0.03
,,,,,4801815.87,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jul-2018 to 28-Jun 2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jul-2018 to 28-Jun 2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-Jun 2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
