Annexure II- Nifty Next 50 Index : Jul 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
17,DABUR,Dabur India Ltd.,PERSONAL CARE,1767055672,24113.95,3.60,0.96,0.23,1.16,6.48,0.03
18,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,20818.05,3.11,0.87,0.14,1.15,2.30,0.03
19,GICRE,General Insurance Corporation of India,FINANCE,8772000000,4687.58,0.70,0.37,0.03,1.95,-12.59,0.10
20,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022166096,22644.81,3.38,0.92,0.18,1.23,-9.70,0.03
21,HDFCAMC,HDFC Asset Management Company Ltd.,FINANCE,1062963225,7767.37,1.16,0.69,0.10,3.03,4.25,0.04
22,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20174253170,23894.39,3.57,0.64,0.11,1.95,6.35,0.03
23,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,625472910,16144.71,2.41,1.01,0.24,1.70,-17.92,0.03
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,19865.24,2.97,1.55,0.17,2.17,-8.27,0.03
25,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,5500.10,0.82,0.71,0.15,1.83,-11.12,0.04
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4544104440,19202.14,2.87,0.55,0.05,2.02,8.52,0.05
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14358394810,14421.21,2.15,0.98,0.15,1.65,3.37,0.04
28,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3846568030,14974.69,2.24,0.77,0.06,3.18,-0.05,0.03
29,L&TFH,L&T Finance Holdings Ltd.,FINANCE,19995348600,6139.67,0.92,1.88,0.39,2.34,-13.98,0.04
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,905165724,18345.17,2.74,0.76,0.14,1.77,1.33,0.03
31,MRF,MRF Ltd.,TYRES,42411430,11128.29,1.66,0.68,0.20,1.10,-5.41,0.05
32,MARICO,Marico Ltd.,PERSONAL CARE,1290864398,18939.56,2.83,0.76,0.18,0.82,-1.01,0.03
33,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,12810.16,1.91,1.42,0.21,2.31,-12.46,0.04
34,NHPC,NHPC Ltd.,POWER,1.0045E+11,4894.95,0.73,0.54,0.10,1.01,-10.69,0.11
35,NMDC,NMDC Ltd.,MINING,3061849659,9319.05,1.39,0.90,0.15,2.28,-3.76,0.04
36,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,428986000,7572.43,1.13,0.51,0.08,1.91,7.06,0.06
37,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,10540.42,1.57,0.92,0.11,1.81,-11.70,0.05
38,PETRONET,Petronet LNG Ltd.,GAS,15000000880,17733.75,2.65,0.64,0.11,1.47,-3.53,0.03
39,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507978280,18905.94,2.82,0.97,0.26,1.10,2.15,0.03
40,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,397693128,19063.23,2.85,1.68,0.25,2.97,-7.07,0.03
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10263.05,1.53,0.29,0.04,1.03,1.75,0.14
42,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,23926.50,3.57,0.35,0.03,1.57,10.20,0.06
43,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,24586.33,3.67,1.14,0.33,1.29,-7.59,0.04
44,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,14073.99,2.10,1.47,0.24,2.70,-10.29,0.03
45,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,10191.72,1.52,1.18,0.27,1.97,-12.70,0.03
46,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,4414.50,0.66,1.58,0.27,2.95,-15.76,0.06
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,2823.02,0.42,0.46,0.05,1.38,-23.54,0.12
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,15718.60,2.35,0.68,0.10,1.26,5.71,0.04
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,17698.05,2.64,0.92,0.15,2.02,1.56,0.03
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,287353892400,5117.77,0.76,1.42,0.11,6.01,-43.62,0.25
,,,,,669654.45,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Aug-2018 to 31-Jul 2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Aug-2018 to 31-Jul 2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Jul 2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
