Annexure II-  Nifty 50 Index : Jul 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,49626.86,1.09,0.62,0.14,1.33,1.88,0.02
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,63390373000,399216.72,8.81,1.36,0.45,1.27,-6.93,0.02
38,SBIN,State Bank of India,BANKS,8924611534,127484.51,2.81,1.44,0.44,1.83,-8.04,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,47100.15,1.04,0.88,0.11,2.53,6.43,0.02
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3752384706,231745.78,5.11,0.52,0.09,1.42,-0.97,0.02
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,24274.52,0.54,1.72,0.26,3.01,-16.58,0.03
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11264895180,32608.89,0.72,1.26,0.28,2.11,-14.34,0.02
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4922180905,40086.24,0.88,0.59,0.09,1.10,-9.96,0.02
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,44077.21,0.97,0.79,0.15,2.75,-20.85,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1528028010,32744.11,0.72,1.02,0.19,2.72,-4.75,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746498500,45367.27,1.00,1.20,0.36,1.46,-4.59,0.03
47,VEDL,Vedanta Ltd.,MINING,3717196639,28068.18,0.62,1.31,0.19,2.42,-11.61,0.03
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,12070632750,41630.41,0.92,0.42,0.06,1.49,-5.42,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4633917476,16904.53,0.37,1.31,0.05,5.97,-16.14,0.06
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960481765,21533.23,0.48,0.95,0.06,3.08,6.78,0.03
,,,,,4532413.52,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Aug-2018 to 31-Jul 2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Aug-2018 to 31-Jul 2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Jul 2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
