Annexure II- CNX Nifty Jr. Index : April 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
31,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,340446901,13141.49,2.48,0.85,0.1,2.34,1.04,0.11
32,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1307949680,16875.95,3.19,0.54,0.05,2.46,-8.95,0.07
33,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,423074295,7142.49,1.35,0.49,0.07,1.79,1.71,0.09
34,UNIONBANK,Union Bank of India,BANKS,6357788360,3614.19,0.68,1.85,0.29,1.87,-8.12,0.08
35,CANBK,Canara Bank,BANKS,4612588370,5410.40,1.02,1.82,0.34,1.71,2.87,0.08
36,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,265468580,10961.77,2.07,0.56,0.1,1.8,-3.47,0.07
37,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,857208548,14762.48,2.79,1.03,0.13,3.2,10.97,0.09
38,PETRONET,Petronet LNG Ltd.,GAS,7500000440,5239.50,0.99,0.72,0.09,1.71,1.81,0.08
39,RCOM,Reliance Communications Ltd.,TELECOMMUNICATION - SERVICES,12444898725,6287.09,1.19,1.53,0.26,3.76,2.11,0.09
40,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,FINANCE,1137529920,7300.38,1.38,0.81,0.09,2.57,5.42,0.09
41,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,13200407040,9539.10,1.8,1.91,0.28,1.67,-2.71,0.08
42,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,SHIPPING,4140103240,16433.62,3.1,1.71,0.32,1.8,3.03,0.09
43,RPOWER,Reliance Power Ltd.,POWER,28051264660,3975.30,0.75,1.67,0.37,2.17,0.27,0.08
44,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,9874590000,12109.68,2.29,1.71,0.26,1.7,-6.5,0.07
45,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,FINANCE,1112935100,7821.29,1.48,0.42,0.04,1.2,-0.24,0.09
46,BAJAJFINSV,Bajaj Finserv Ltd.,FINANCE,795773465,8535.53,1.61,0.75,0.1,2.22,1.44,0.08
47,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,6207.04,1.17,0.9,0.13,4.17,-6.79,0.1
48,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,6011359550,6455.12,1.22,0.87,0.16,2.17,0.63,0.06
49,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18937692930,17304.66,3.27,0.29,0.01,1.94,4.23,0.07
50,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,711128932,15230.62,2.87,0.96,0.12,2.03,6.41,0.08
,,,,,529847.05,,,,,,0.08
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-May-2014 to 30-Apr-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Apr-2015 to 30-Apr-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Apr-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is the weightage average impact cost,,,,,,,,,,,
