Annexure II- CNX Nifty Jr. Index : March 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
26,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,711082802,14312.50,2.68,0.86,0.08,1.67,-10.47,0.07
27,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18915648970,16582.45,3.10,0.27,0.01,1.46,4.75,0.08
28,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,9951.54,1.86,1.41,0.33,1.68,-10.32,0.07
29,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,13181.42,2.46,1.52,0.34,1.98,-8.64,0.06
30,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,FINANCE,1137529920,6925.34,1.29,0.72,0.07,1.89,2.40,0.08
31,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1307949680,18533.82,3.47,0.37,0.02,2.86,6.93,0.07
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,881919360,15625.79,2.92,0.67,0.07,2.16,13.90,0.09
33,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,423049670,7022.20,1.31,0.48,0.06,0.85,-0.52,0.09
34,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,6011359550,6414.93,1.20,0.91,0.19,1.06,-8.58,0.07
35,PETRONET,Petronet LNG Ltd.,GAS,7500000440,5146.50,0.96,0.69,0.08,1.33,-4.40,0.08
36,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,13200407040,9804.83,1.83,2.04,0.31,2.50,-6.84,0.09
37,RCOM,Reliance Communications Ltd.,TELECOMMUNICATION - SERVICES,12444898725,6157.19,1.15,1.47,0.26,2.71,-13.50,0.09
38,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,9874590000,11305.17,2.11,1.78,0.27,3.01,0.80,0.08
39,RELCAPITAL,Reliance Capital Ltd.,FINANCE,2456328000,4782.57,0.89,1.88,0.31,3.22,-7.00,0.07
40,RELINFRA,Reliance Infrastructure Ltd.,POWER,2629900000,5872.05,1.10,2.08,0.39,2.61,-8.76,0.08
41,RPOWER,Reliance Power Ltd.,POWER,28051264660,3964.78,0.74,1.67,0.37,1.84,-9.53,0.08
42,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,6960.80,1.30,1.41,0.25,1.62,-4.33,0.08
43,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712239770,12435.26,2.32,1.60,0.34,2.27,4.46,0.09
44,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,18696.51,3.50,1.48,0.26,2.06,-8.61,0.11
45,TATACHEM,Tata Chemicals Ltd.,CHEMICALS - INORGANIC,2547562780,7798.96,1.46,1.10,0.27,1.75,-2.23,0.08
46,TATAGLOBAL,Tata Global Beverages Ltd.,TEA AND COFFEE,618398570,5971.57,1.12,1.12,0.30,1.74,-3.94,0.08
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,16321.04,3.05,0.87,0.14,1.21,-7.07,0.09
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,6659.06,1.24,0.81,0.14,1.16,0.15,0.10
49,UNIONBANK,Union Bank of India,BANKS,6357788360,3933.39,0.74,1.94,0.29,1.09,-8.75,0.08
50,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,857208548,13303.23,2.49,0.90,0.08,1.74,6.34,0.08
,,,,,534884.38,,,,,,0.08
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-April-2014 to 31-Mar-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Mar-2015 to 31-Mar-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Mar-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is the weightage average impact cost,,,,,,,,,,,
