Annexure II-  CNX Nifty Index : March 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
47,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744046270,29464.44,1.00,1.24,0.31,2.51,-8.22,0.06
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4937976872,41299.78,1.40,0.51,0.08,1.76,-4.60,0.04
49,YESBANK,Yes Bank Ltd.,BANKS,4176782090,26547.96,0.90,1.57,0.38,1.69,-5.36,0.06
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,18686.16,0.63,0.72,0.11,1.70,-1.36,0.07
,,,,,2944479.67,,,,,,0.06
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-April-2014 to 31-Mar-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Mar-2015 to 31-Mar-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Mar-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is the weightage average impact cost,,,,,,,,,,,
