Annexure II- Nifty Next 50 Index : May 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
35,NMDC,NMDC Ltd.,MINING,3061849659,8684.63,1.24,1.00,0.18,2.18,0.85,0.04
36,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,428866050,7623.05,1.09,0.43,0.06,0.78,-2.89,0.05
37,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,11459.26,1.64,0.85,0.09,2.73,-14.44,0.05
38,PETRONET,Petronet LNG Ltd.,GAS,15000000880,18528.75,2.65,0.62,0.09,1.80,2.45,0.03
39,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,507978280,19653.43,2.81,1.05,0.26,1.74,4.46,0.03
40,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,397301514,23404.31,3.34,1.61,0.25,2.58,-5.89,0.03
41,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10338.97,1.48,0.26,0.03,1.15,7.64,0.13
42,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,11108.00,1.59,0.48,0.05,1.67,8.50,0.05
43,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,26359.80,3.76,1.09,0.27,1.55,9.24,0.04
44,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,16906.21,2.41,1.51,0.21,2.51,4.80,0.04
45,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,11322.84,1.62,1.21,0.28,2.74,8.45,0.04
46,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,5178.65,0.74,1.51,0.23,3.28,-10.13,0.06
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,4040.48,0.58,0.47,0.04,0.95,-9.27,0.11
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,14931.80,2.13,0.86,0.12,1.60,-5.24,0.04
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,16506.36,2.36,1.02,0.17,1.88,-1.26,0.03
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,2.87E+11,8418.03,1.20,1.30,0.10,4.24,-9.71,0.19
,,,,,700179.52,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jun-2018 to 31-May 2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jun-2018 to 31-May 2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-May 2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
