Annexure II-  Nifty 50 Index : Sep 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
19,HDFCLIFE,HDFC Life Insurance Company Ltd.,FINANCE,20193366870,44055.06,0.91,1.08,0.53,1.27,-2.68,0.02
20,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399499046,40863.66,0.84,0.87,0.40,1.56,4.70,0.02
21,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2246284546,25587.99,0.53,1.41,0.60,3.12,-5.40,0.03
22,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349556255,184659.85,3.81,0.64,0.34,1.25,-2.32,0.02
23,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3582610568,311696.08,6.43,1.24,0.69,1.30,-5.05,0.02
24,ICICIBANK,ICICI Bank Ltd.,BANKS,13791991134,244635.44,5.05,1.41,0.71,2.24,-10.10,0.03
25,ITC,ITC Ltd.,CIGARETTES,12304730042,150003.27,3.09,0.66,0.28,1.43,-10.15,0.03
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,94141589220,18784.07,0.39,0.72,0.40,1.93,-13.87,0.04
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,7563132830,29915.97,0.62,1.66,0.35,3.54,-16.31,0.04
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21296976120,369330.03,7.62,0.88,0.40,1.70,8.58,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,27526.70,0.57,1.32,0.63,2.64,2.95,0.03
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9896039045,185742.32,3.83,1.07,0.58,1.33,-9.50,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2808069692,110131.37,2.27,0.95,0.58,1.61,-4.59,0.02
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,58191.73,1.20,1.04,0.43,2.72,0.16,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,89630.72,1.85,1.16,0.58,1.87,-1.41,0.02
34,NTPC,NTPC Ltd.,POWER,98945572800,41259.31,0.85,0.67,0.34,1.96,-11.72,0.04
35,NESTLEIND,Nestle India Ltd.,FOOD AND FOOD PROCESSING,964157160,56787.90,1.17,0.61,0.34,1.58,-0.19,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,62901396030,25264.35,0.52,1.03,0.36,2.15,-15.50,0.04
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,41643.72,0.86,0.60,0.31,1.80,-9.22,0.04
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,63394107200,722387.58,14.90,1.13,0.58,1.94,7.38,0.02
39,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000463120,31648.02,0.65,0.92,0.46,1.40,-1.97,0.04
40,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,360807480,27042.78,0.56,0.84,0.49,1.88,-0.13,0.03
41,SBIN,State Bank of India,BANKS,8924611534,71148.79,1.47,1.16,0.55,2.19,-12.55,0.03
42,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,54033.62,1.11,0.64,0.27,1.96,-3.81,0.03
43,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3752384706,261857.92,5.40,0.73,0.41,2.09,10.41,0.03
44,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,6177947788,23882.09,0.49,1.31,0.38,3.14,-6.91,0.03
45,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11264895180,27152.06,0.56,1.13,0.51,2.64,-12.89,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4832013675,48969.56,1.01,0.86,0.43,2.04,6.85,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,50127.47,1.03,0.88,0.43,2.03,9.16,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1528090912,27665.17,0.57,1.11,0.46,2.18,-0.60,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2886260760,46752.23,0.96,0.94,0.56,1.45,3.73,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,11428981236,46586.24,0.96,0.67,0.31,1.80,15.57,0.03
,,,,,4847385.52,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Oct-2019 to 30-Sep-2020,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Oct-2019 to 30-Sep-2020,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Sep-2020,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
