Annexure II-  Nifty 50 Index : May 2016,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
18,GAIL,GAIL (India) Ltd.,GAS,12684774000,17386.58,0.58,1.18,0.31,1.68,2.80,0.03
19,GRASIM,Grasim Industries Ltd.,CEMENT AND CEMENT PRODUCTS,933461060,28062.60,0.94,0.68,0.39,0.82,6.61,0.04
20,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,2821120228,41741.29,1.40,0.77,0.20,1.23,-1.40,0.02
21,HDFCBANK,HDFC Bank Ltd.,BANKS,5058468034,236154.83,7.91,0.79,0.62,1.04,4.38,0.03
22,HEROMOTOCO,Hero MotoCorp Ltd.,AUTOMOBILES - 2 AND 3 WHEELERS,399375000,38985.13,1.31,0.87,0.35,1.03,6.95,0.02
23,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2064985760,13475.06,0.45,1.81,0.42,3.33,9.24,0.04
24,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2163936971,60569.89,2.03,0.55,0.18,1.21,-2.27,0.02
25,HDFC,Housing Development Finance Corporation Ltd.,FINANCE - HOUSING,3160362590,195579.04,6.55,1.13,0.47,1.78,13.71,0.02
26,ITC,I T C Ltd.,CIGARETTES,8047206991,197748.04,6.62,0.86,0.29,1.77,8.03,0.03
27,ICICIBANK,ICICI Bank Ltd.,BANKS,11631664120,142284.33,4.77,1.54,0.55,2.18,3.25,0.03
28,IDEA,Idea Cellular Ltd.,TELECOMMUNICATION - SERVICES,36005206900,12830.28,0.43,0.65,0.10,1.91,-3.04,0.04
29,INDUSINDBK,IndusInd Bank Ltd.,BANKS,5951943790,53825.63,1.80,1.03,0.51,1.27,5.15,0.03
30,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,11484723320,249522.96,8.36,0.83,0.27,1.08,3.36,0.03
31,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9173005615,79438.05,2.66,1.06,0.49,1.23,4.10,0.03
32,LT,Larsen & Toubro Ltd.,ENGINEERING,1863308042,120809.81,4.05,1.29,0.46,3.32,17.45,0.03
33,LUPIN,Lupin Ltd.,PHARMACEUTICALS,901393592,35227.25,1.18,0.69,0.12,2.27,-8.24,0.02
34,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,3105461920,61595.28,2.06,1.01,0.37,1.03,-0.65,0.03
35,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,55314.00,1.85,0.93,0.33,1.15,9.67,0.02
36,NTPC,NTPC Ltd.,POWER,82454644000,35410.15,1.19,0.86,0.30,1.34,2.76,0.04
37,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,42777450600,37864.46,1.27,1.19,0.37,1.65,-2.99,0.03
38,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,32959.01,1.10,0.59,0.20,1.08,4.60,0.04
39,RELIANCE,Reliance Industries Ltd.,REFINERIES,32412851050,158337.91,5.30,1.09,0.46,1.18,-2.53,0.02
40,SBIN,State Bank of India,BANKS,7762777042,63639.25,2.13,1.56,0.48,2.70,8.44,0.03
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2406753959,82608.82,2.77,0.85,0.18,1.98,-5.98,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1970427941,136696.07,4.58,0.64,0.28,1.34,1.34,0.03
43,TATAMTRDVR,Tata Motors Ltd DVR,AUTOMOBILES - 4 WHEELERS,1016953408,15831.68,0.53,1.52,0.37,3.25,5.61,0.05
44,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774407204,88915.91,2.98,1.57,0.39,2.92,12.56,0.02
45,TATAPOWER,Tata Power Co. Ltd.,POWER,2704629398,13364.25,0.45,1.08,0.35,1.57,4.61,0.05
46,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,22406.09,0.75,1.68,0.41,1.91,-4.77,0.03
47,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4852014385,33558.86,1.12,0.75,0.19,2.49,11.15,0.03
48,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744341340,33649.63,1.13,0.92,0.36,1.31,2.06,0.03
49,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4941426580,35038.91,1.17,0.64,0.26,0.78,-1.61,0.02
50,YESBANK,Yes Bank Ltd.,BANKS,4208229910,33907.39,1.14,1.50,0.50,1.35,9.55,0.03
51,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,24271.45,0.81,1.11,0.35,2.15,6.86,0.03
,,,,,2985846.62,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-June-2015 to 31-May-2016,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-May-2016 to 31-May-2016,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-May-2016,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
