Annexure II-  CNX Nifty Index : June 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
44,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1958727979,130431.69,4.41,0.59,0.13,1.01,-2.27,0.05
45,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4806773760,29071.93,0.98,0.56,0.08,1.93,-13.82,0.05
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744062570,30647.89,1.04,1.25,0.35,1.84,0.61,0.07
47,VEDL,Vedanta Ltd.,MINING,2964694239,19168.16,0.65,1.26,0.22,1.81,-11.35,0.08
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4938358646,35921.25,1.21,0.64,0.15,1.57,-2.67,0.06
49,YESBANK,Yes Bank Ltd.,BANKS,4180405890,27495.24,0.93,1.47,0.43,1.55,-4.36,0.05
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,20115.99,0.68,0.8,0.16,1.61,13.64,0.06
,,,,,2960243,,,,,,0.05
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-July-2014 to 30-June-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-June-2015 to 30-June-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-June-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is the weightage average impact cost,,,,,,,,,,,
