Annexure II- Nifty Next 50 Index : Sep 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
43,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,12550.73,0.97,0.99,0.13,2.45,9.41,0.07
44,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9411772990,18112.24,1.39,0.62,0.08,1.52,-9.73,0.04
45,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,19958.48,1.54,0.93,0.26,0.94,-6.29,0.03
46,SAIL,Steel Authority of India Ltd.,STEEL,41305252890,17297.22,1.33,1.21,0.12,2.56,-6.54,0.03
47,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,15941.01,1.23,0.45,0.08,0.98,-0.66,0.04
48,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,26756.90,2.06,0.70,0.16,1.92,19.29,0.03
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717196639,39398.66,3.03,1.11,0.13,2.12,-5.00,0.02
50,YESBANK,Yes Bank Ltd.,PRIVATE SECTOR BANK,50109811962,12489.00,0.96,1.08,0.14,5.03,16.20,0.21
,,,,,1298913.99,,,,,,0.08
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-October-2020 to 30-September-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-October-2020 to 30-September-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-September-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
