Annexure II-  Nifty 50 Index : Sep 2022,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
18,HCLTECH,HCL Technologies Ltd.,COMPUTERS - SOFTWARE,5427330192,98673.34,1.30,0.90,0.37,1.20,-0.70,0.02
19,HDFCBANK,HDFC Bank Ltd.,PRIVATE SECTOR BANK,5569959026,625432.04,8.27,1.04,0.54,1.29,-4.36,0.02
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21490547510,50158.51,0.66,1.01,0.40,1.50,-7.78,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399644466,33110.14,0.44,0.88,0.30,1.48,-10.17,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247175109,57046.23,0.75,1.30,0.31,2.78,-11.04,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,240751.10,3.18,0.70,0.27,1.03,1.38,0.02
24,HDFC,Housing Development Finance Corporation Ltd.,HOUSING FINANCE,3627111418,414896.21,5.48,1.18,0.55,1.41,-6.49,0.02
25,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,13934848622,600591.98,7.94,1.04,0.50,1.30,-2.85,0.02
26,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12399178702,292449.51,3.86,0.74,0.28,1.46,3.65,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7752250640,77178.93,1.02,1.36,0.39,2.16,7.02,0.02
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21038767370,517428.08,6.84,1.01,0.43,1.69,-5.33,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,59546.65,0.79,1.21,0.34,1.43,-5.29,0.03
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9928208080,267308.66,3.53,1.06,0.46,1.19,-5.02,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2810382398,223287.97,2.95,1.05,0.53,1.15,-3.89,0.02
32,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6215962720,121399.49,1.60,1.01,0.35,1.57,-3.09,0.02
33,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,117339.56,1.55,0.92,0.29,1.59,-2.80,0.02
34,NTPC,NTPC Ltd.,POWER,96966661340,75855.56,1.00,0.72,0.21,1.53,-2.65,0.03
35,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,68296.81,0.90,0.50,0.22,1.07,-3.92,0.03
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,49450.56,0.65,0.53,0.05,1.55,-8.51,0.03
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,72529.36,0.96,0.51,0.11,2.20,-7.58,0.03
38,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67653559330,820402.58,10.84,1.11,0.48,1.41,-9.86,0.01
39,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10007136560,56310.41,0.74,0.87,0.34,1.26,-5.92,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611734,203622.16,2.69,1.10,0.52,1.40,-0.12,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,102425.81,1.35,0.68,0.25,1.47,6.23,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3659051373,307826.48,4.07,0.84,0.40,1.27,-6.43,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,921551715,48091.41,0.64,0.94,0.36,1.81,-0.84,0.02
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6642350488,72562.37,0.96,1.67,0.42,1.78,-14.12,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12221209890,80095.37,1.06,1.31,0.33,1.83,-8.31,0.04
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4865797000,63799.36,0.84,1.20,0.44,1.91,-6.27,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,108777.46,1.44,1.15,0.41,1.54,0.09,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,35815.66,0.47,0.92,0.30,1.70,-12.64,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886719330,72226.87,0.95,0.94,0.37,1.71,-6.33,0.03
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10970932656,58391.42,0.77,1.03,0.44,1.03,-4.67,0.02
,,,,,7566887.18,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Oct-2021 to 30-Sep-2022,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-Oct-2021 to 30-Sep-2022,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Sep-2022,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
