Annexure II- Nifty Next 50 Index : Dec 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,44403852250,24663.70,1.89,0.91,0.19,1.75,-0.46,0.04
21,GLAND,Gland Pharma Ltd.,PHARMACEUTICALS,164301873,15592.14,1.20,0.15,0.00,1.38,7.79,0.03
22,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022581079,38416.96,2.95,0.52,0.06,1.79,4.90,0.03
23,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1065983175,16951.47,1.30,0.88,0.30,1.38,-2.60,0.03
24,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626303067,36697.13,2.82,1.05,0.22,1.63,2.69,0.02
25,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES/MARKETING,14185483450,19568.20,1.50,0.76,0.15,1.64,-0.93,0.03
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4908113080,37499.44,2.88,0.73,0.20,1.54,-2.51,0.03
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14372851310,22819.49,1.75,0.77,0.17,1.67,-5.44,0.04
28,IGL,Indraprastha Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1400001600,17263.43,1.32,0.79,0.19,1.62,-2.86,0.03
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,21049.31,1.61,0.90,0.12,2.42,-12.71,0.05
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1287841200,45183.73,3.47,0.90,0.12,1.86,-3.93,0.03
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3851909120,20371.90,1.56,1.09,0.23,2.30,5.91,0.03
32,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,16140.54,1.24,1.42,0.25,2.09,9.81,0.03
33,JUBLFOOD,Jubilant Foodworks Ltd.,RESTAURANTS,1319690400,28821.65,2.21,0.91,0.18,1.94,-1.64,0.03
34,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,175222796,35024.96,2.69,0.75,0.10,1.83,7.67,0.03
35,LUPIN,Lupin Ltd.,PHARMACEUTICALS,908393732,23998.14,1.84,0.56,0.08,2.05,7.50,0.03
36,MARICO,Marico Ltd.,PERSONAL CARE,1292355968,27787.81,2.13,0.36,0.06,1.20,-4.77,0.03
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4013215660,16993.29,1.30,1.00,0.24,1.58,4.87,0.04
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,15975.09,1.23,1.09,0.17,2.09,0.34,0.04
39,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,25582.84,1.96,0.76,0.10,2.01,5.74,0.04
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508158675,39367.78,3.02,0.61,0.18,1.12,11.65,0.02
41,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,477327400,37051.91,2.84,1.47,0.31,2.02,9.33,0.03
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,11527.90,0.88,0.19,0.02,1.73,2.79,0.05
43,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,11627.63,0.89,1.23,0.22,1.72,0.00,0.07
44,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9430885390,25699.22,1.97,0.78,0.13,2.10,-2.35,0.03
45,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,22043.89,1.69,0.94,0.27,2.15,9.73,0.03
46,SAIL,Steel Authority of India Ltd.,STEEL,41305252890,16250.22,1.25,1.38,0.17,2.14,7.15,0.03
47,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,16870.05,1.29,0.45,0.08,1.82,7.77,0.03
48,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,28060.20,2.15,0.66,0.13,1.68,1.73,0.03
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717199039,46546.19,3.57,1.11,0.15,2.35,0.69,0.03
50,YESBANK,Yes Bank Ltd.,PRIVATE SECTOR BANK,50109811962,13867.11,1.06,1.01,0.14,2.50,10.48,0.19
,,,,,1303376.42,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period  01-January-2021 to 31-December-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-January-2021 to 31-December-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-December-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
