Annexure II-  CNX Nifty Index : August 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,32376920950,141196.27,5.01,1.15,0.46,2.37,-14.57,0.03
39,SBIN,State Bank of India,BANKS,7566217652,76459.36,2.71,1.44,0.49,3.34,-8.41,0.03
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2406423348,97978.98,3.47,0.85,0.15,1.97,9.31,0.03
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774407204,64476.94,2.29,1.35,0.42,2.87,-11.38,0.04
42,TATAPOWER,Tata Power Co. Ltd.,POWER,2704629398,10968.2,0.39,1.21,0.34,2.43,-11.54,0.06
43,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,15027.45,0.53,1.46,0.41,3.92,-8.71,0.07
44,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1958727979,131272.26,4.65,0.57,0.15,1.41,2.12,0.02
45,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4808553030,31361.24,1.11,0.59,0.09,2.32,-2.96,0.04
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744067960,29587.14,1.05,1.18,0.39,1.73,-8.24,0.04
47,VEDL,Vedanta Ltd.,MINING,2964694239,10858.25,0.39,1.52,0.28,4.88,-24.26,0.05
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4938949236,36737.75,1.3,0.67,0.19,1.78,0.34,0.04
49,YESBANK,Yes Bank Ltd.,BANKS,4181077040,22473.67,0.8,1.57,0.48,3.43,-16.83,0.05
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,21040.04,0.75,0.93,0.24,2.47,-3.51,0.04
,,,,,2820135,,,,,,0.06
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Sep-2014 to 31-Aug-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Aug-2015 to 31-Aug-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Aug-2015.,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is the weightage average impact cost,,,,,,,,,,,
