Annexure II- CNX Nifty Jr. Index : August 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
18,EXIDEIND,Exide Industries Ltd.,AUTO ANCILLARIES,850000000,7050.93,1.26,0.92,0.2,2.16,5.03,0.09
19,FEDERALBNK,Federal Bank Ltd.,BANKS,3435069484,10545.66,1.89,1.17,0.31,2.47,-9.37,0.09
20,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,847030170,7193.93,1.29,0.32,0.05,1.55,-3.55,0.12
21,GLENMARK,Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,282156156,16185.6,2.9,0.84,0.14,3.44,14.12,0.08
22,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,340532966,16656.98,2.99,0.88,0.12,2.95,-3.18,0.1
23,GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,FOOD AND FOOD PROCESSING,420555380,7081.24,1.27,0.37,0.06,2.15,-2.88,0.09
24,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,3386272500,13964.18,2.5,1.21,0.23,3.56,-8.48,0.08
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,711416828,18500.11,3.32,1.11,0.24,2.82,2.28,0.08
26,INFRATEL,Bharti Infratel Ltd.,TELECOMMUNICATION - EQUIPMENT,18963421850,21439.3,3.84,0.48,0.04,3.2,-10.7,0.09
27,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,9913.72,1.78,1.27,0.33,3.33,10.66,0.08
28,LICHSGFIN,LIC Housing Finance Ltd.,FINANCE - HOUSING,1009326000,13344.08,2.39,1.45,0.41,2.77,-11.26,0.08
29,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,FINANCE,1137529920,6896.46,1.24,0.82,0.13,2.68,-2.04,0.08
30,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1307949680,16760.92,3,0.94,0.15,2.5,-10.75,0.08
31,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,1322879040,13814.24,2.48,1.12,0.22,3.86,-12.65,0.09
32,MRF,MRF Ltd.,TYRES,42411430,9883.2,1.77,1.21,0.31,3.43,-1.09,0.08
33,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,423197920,8947,1.6,0.5,0.09,2.11,2.45,0.05
34,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,6011359550,6337.9,1.14,0.78,0.18,2.07,3.96,0.06
35,PETRONET,Petronet LNG Ltd.,GAS,7500000440,5323.5,0.95,0.73,0.16,2.18,-8.2,0.07
36,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,13200407040,9528.99,1.71,1.54,0.35,3.96,-8.94,0.06
37,RCOM,Reliance Communications Ltd.,TELECOMMUNICATION - SERVICES,12444898725,6058.14,1.09,1.65,0.29,4.81,-14.33,0.07
38,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,9874590000,9843.61,1.76,1.52,0.34,3.76,-6.55,0.06
39,RELCAPITAL,Reliance Capital Ltd.,FINANCE,2526328000,3542.86,0.63,1.69,0.43,3.59,-19.41,0.04
40,RELINFRA,Reliance Infrastructure Ltd.,POWER,2629900000,4623.33,0.83,1.84,0.43,4.44,-17.62,0.05
41,RPOWER,Reliance Power Ltd.,POWER,28051264660,2631.49,0.47,1.5,0.39,3.4,-12.08,0.09
42,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,5137.98,0.92,1.15,0.26,3.09,-11.48,0.07
43,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240390,11261.01,2.02,1.52,0.42,3.08,-13.08,0.05
44,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,11803.82,2.12,0.97,0.16,1.98,-8.79,0.06
45,TATACHEM,Tata Chemicals Ltd.,CHEMICALS - INORGANIC,2547562780,7029.7,1.26,1.17,0.37,3.07,-18.41,0.05
46,TATAGLOBAL,Tata Global Beverages Ltd.,TEA AND COFFEE,630622680,4945.39,0.89,1.17,0.41,2.95,-14.69,0.06
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,14078.77,2.52,0.72,0.14,2.24,4.37,0.06
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,5690.79,1.02,1.2,0.22,3.07,-19.06,0.08
49,UNIONBANK,Union Bank of India,BANKS,6357788360,4459.94,0.8,1.74,0.33,5,0.54,0.06
50,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,857208548,15120.52,2.71,1.15,0.21,2.9,-6.19,0.06
,,,,,557987,,,,,,0.08
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Sep-2014 to 31-Aug-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Aug-2015 to 31-Aug-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Aug-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is the weightage average impact cost,,,,,,,,,,,
