Annexure II-  Nifty 50 Index : July 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
31,LUPIN,Lupin Ltd.,PHARMACEUTICALS,904245940,19754.70,0.44,1.11,0.14,1.96,-8.79,0.02
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,87267.45,1.95,0.84,0.16,1.21,4.26,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,126542.61,2.82,0.96,0.28,1.47,7.87,0.02
34,NTPC,NTPC Ltd.,POWER,82454644000,48518.79,1.08,0.77,0.17,1.54,-3.01,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,46782.28,1.04,0.88,0.15,1.43,4.61,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,41009.91,0.91,0.49,0.09,1.13,-2.44,0.03
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,65074457180,416762.85,9.29,1.20,0.31,1.66,21.96,0.02
38,SBIN,State Bank of India,BANKS,8924587534,110013.39,2.45,1.72,0.20,1.87,13.17,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399324494,62744.73,1.40,1.15,0.13,1.62,0.80,0.02
40,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,48803.12,1.09,1.38,0.22,1.92,-1.93,0.03
41,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266104310,42500.65,0.95,1.79,0.37,2.49,-0.83,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3828575182,207989.64,4.64,0.27,0.02,1.41,5.00,0.02
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4901028920,42705.61,0.95,0.41,0.02,1.59,3.86,0.02
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,38068.67,0.85,1.03,0.10,2.05,3.85,0.02
45,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746190710,43764.50,0.98,1.14,0.27,1.78,9.83,0.03
46,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1018685340,23619.03,0.53,1.47,0.23,3.68,4.08,0.03
47,VEDL,Vedanta Ltd.,MINING,3717196639,41298.05,0.92,1.76,0.31,2.39,-5.93,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9047953106,31260.68,0.70,0.35,0.03,1.10,5.70,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4610330290,67854.84,1.51,1.32,0.24,1.51,8.33,0.02
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960463070,29365.87,0.65,0.71,0.12,1.39,-3.09,0.03
,,,,,4484341.02,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Aug-2017 to 31-July 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Aug-2017 to 31-Aug-2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Aug-2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
