Annexure II-  Nifty 50 Index : September 2018,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
25,IBULHSGFIN,Indiabulls Housing Finance Ltd.,FINANCE - HOUSING,853391352,28517.91,0.65,1.70,0.26,4.49,-31.95552908,0.09
26,IOC,Indian Oil Corporation Ltd.,REFINERIES,97118099280,32764.73,0.75,0.97,0.13,1.60,-1.41433623,0.03
27,INDUSINDBK,IndusInd Bank Ltd.,BANKS,6010120300,86337.93,1.98,0.83,0.19,1.76,-11.35791461,0.03
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,21841914900,277455.01,6.37,0.49,0.06,1.21,1.3184373,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,2417220440,39668.88,0.91,1.47,0.26,1.86,-3.70884319,0.03
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,BANKS,9534034035,152376.75,3.50,0.98,0.25,1.71,-11.31481841,0.02
31,LT,Larsen & Toubro Ltd.,ENGINEERING,2803974072,156945.16,3.60,1.24,0.36,1.00,-7.11547589,0.03
32,M&M,Mahindra & Mahindra Ltd.,AUTOMOBILES - 4 WHEELERS,6215962720,80274.50,1.84,0.97,0.20,2.19,-10.81011085,0.02
33,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,97665.44,2.24,1.00,0.27,1.54,-19.22134031,0.02
34,NTPC,NTPC Ltd.,POWER,82454644000,52278.72,1.20,0.73,0.18,1.04,-2.71137026,0.03
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,64166175900,50029.08,1.15,0.87,0.14,1.41,-1.58289364,0.03
36,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,43367.79,1.00,0.59,0.10,2.06,-6.50124069,0.04
37,RELIANCE,Reliance Industries Ltd.,REFINERIES,63384392110,430565.74,9.89,1.21,0.31,1.29,1.3127693,0.03
38,SBIN,State Bank of India,BANKS,8924587534,99518.08,2.29,1.76,0.20,1.69,-14.24418605,0.02
39,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399324674,68787.44,1.58,1.05,0.12,1.96,-4.53396645,0.02
40,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3828575182,234092.87,5.38,0.22,0.01,1.51,5.06639723,0.02
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774697388,41337.59,0.95,1.34,0.22,1.98,-16.37383178,0.03
42,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,11266107550,43874.45,1.01,1.73,0.35,1.99,-3.20566195,0.03
43,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4903657745,46792.66,1.07,0.50,0.03,1.84,-2.65082267,0.03
44,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,33614.42,0.77,1.03,0.11,1.89,-9.67597264,0.02
45,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1018685340,24361.66,0.56,1.47,0.22,2.60,-7.12987558,0.03
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2746258690,42368.76,0.97,1.20,0.30,1.76,-9.28499609,0.03
47,VEDL,Vedanta Ltd.,MINING,3717196639,43175.24,0.99,1.70,0.29,2.24,2.02020202,0.02
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,9048094464,36644.78,0.84,0.33,0.03,1.20,7.55186722,0.02
49,YESBANK,Yes Bank Ltd.,BANKS,4616253240,33911.00,0.78,1.55,0.14,7.12,-46.5356623,0.04
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960463070,24433.03,0.56,0.66,0.10,1.22,-12.27122712,0.03
,,,,,4355083.10,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Oct-2017 to 28-Sep 2018,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Oct-2017 to 28-Sep 2018,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-Sep 2018,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
