Annexure II- Nifty Next 50 Index : September 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
48,VEDL,Vedanta Ltd.,ALUMINIUM,3717206239,29616.77,1.96,1.16,0.15,2.44,-4.20,0.02
49,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,8604446215,23223.90,1.54,1.64,0.15,1.45,4.00,0.04
50,ZYDUSLIFE,Zydus Lifesciences Ltd.,PHARMACEUTICALS,1012204139,17411.12,1.15,0.39,0.03,1.53,-1.73,0.03
,,,,,1510624.28,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Oct-2022 to 29-Sep-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Oct-2022 to 29-Sep-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-Sep-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
