Annexure II- Nifty Next 50 Index : Oct 2021,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
26,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4905024780,39782.71,3.08,0.69,0.16,0.76,-6.79,0.04
27,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14367961210,25255.84,1.96,0.71,0.15,1.63,-7.96,0.04
28,IGL,Indraprastha Gas Ltd.,LPG/CNG/PNG/LNG SUPPLIER,1400001600,17461.79,1.35,0.79,0.15,1.21,-11.10,0.03
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,23108.58,1.79,0.73,0.07,2.05,-12.05,0.05
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1287841200,49421.78,3.83,0.77,0.08,2.36,-5.54,0.04
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3851467890,22049.51,1.71,1.10,0.21,2.53,7.59,0.04
32,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,17925.84,1.39,1.42,0.23,2.51,7.21,0.03
33,JUBLFOOD,Jubilant Foodworks Ltd.,RESTAURANTS,1319690400,29728.81,2.30,0.85,0.13,3.12,-8.70,0.04
34,LTI,Larsen & Toubro Infotech Ltd.,COMPUTERS - SOFTWARE,175173846,32040.71,2.48,0.67,0.07,4.00,15.91,0.04
35,LUPIN,Lupin Ltd.,PHARMACEUTICALS,908060958,23380.24,1.81,0.57,0.08,1.91,-3.02,0.03
36,MARICO,Marico Ltd.,PERSONAL CARE,1291943128,30926.39,2.40,0.39,0.06,1.21,3.83,0.03
37,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4011994110,16738.23,1.30,0.86,0.17,1.93,1.20,0.04
38,NMDC,NMDC Ltd.,INDUSTRIAL MINERALS,2930605850,17224.51,1.34,1.13,0.17,2.68,0.10,0.05
39,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,25395.74,1.97,0.73,0.09,2.16,-5.61,0.05
40,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508153380,37131.91,2.88,0.63,0.19,1.59,-2.87,0.03
41,PEL,Piramal Enterprises Ltd.,OTHER FINANCIAL SERVICES,477327400,33339.23,2.58,1.53,0.32,2.66,0.23,0.03
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,10430.77,0.81,0.15,0.01,1.20,1.09,0.06
43,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,13176.70,1.02,1.16,0.15,3.55,4.99,0.06
44,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9411772990,18560.82,1.44,0.68,0.10,2.26,2.48,0.05
45,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,20495.07,1.59,1.00,0.29,1.64,2.69,0.03
46,SAIL,Steel Authority of India Ltd.,STEEL,41305252890,17517.90,1.36,1.33,0.14,2.63,1.28,0.03
47,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,14778.04,1.15,0.46,0.07,2.15,-7.30,0.04
48,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,29712.99,2.30,0.61,0.11,2.33,11.05,0.03
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717196639,41638.08,3.23,1.27,0.19,4.31,5.68,0.03
50,YESBANK,Yes Bank Ltd.,PRIVATE SECTOR BANK,50109811962,12737.78,0.99,1.09,0.13,2.50,1.99,0.19
,,,,,1289816.15,,,,,,0.05
,,,,,,,,,,,
* Beta & R2 are calculated for the period  01-November-2020 to 29-October-2021,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-November-2020 to 29-October-2021,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-October-2021,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
