Annexure II-  Nifty 50 Index : Mar 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4870737375,68695.32,0.90,1.11,0.31,2.02,0.15,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,104936.59,1.38,1.00,0.32,1.04,5.99,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,37168.48,0.49,1.10,0.34,1.28,3.38,0.02
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886825850,88015.28,1.15,0.84,0.28,1.02,4.97,0.02
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10975835482,54120.47,0.71,1.11,0.49,1.00,-5.63,0.02
,,,,,7622381.99,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Apr-2022 to 31-Mar-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-Apr-2022 to 31-Mar-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Mar-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
