Annexure II-  Nifty 50 Index : May 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21493637650,58566.08,0.72,1.01,0.22,0.95,11.82,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399679436,35849.95,0.44,0.70,0.17,0.89,7.87,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247194585,59288.86,0.73,1.68,0.35,1.62,-6.93,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,238170.78,2.93,0.55,0.11,0.93,8.56,0.02
24,HDFC,Housing Development Finance Corporation Ltd.,HOUSING FINANCE,3660128386,478378.05,5.88,1.20,0.53,1.56,-4.87,0.02
25,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,13963693462,662681.98,8.15,1.05,0.50,0.57,3.43,0.02
26,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12420391452,392863.19,4.83,0.61,0.18,1.02,4.69,0.02
27,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7758591580,83850.51,1.03,1.43,0.33,1.80,11.61,0.02
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,20742800220,470338.02,5.79,1.25,0.40,0.84,5.23,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,65641.31,0.81,1.04,0.27,0.80,-4.00,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9932524185,296112.19,3.64,0.92,0.34,0.93,3.94,0.01
31,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2810872948,266591.48,3.28,0.94,0.31,1.28,-6.71,0.02
32,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6217644155,118095.45,1.45,1.04,0.30,1.20,7.51,0.01
33,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,124511.00,1.53,0.66,0.17,0.75,9.06,0.01
34,NTPC,NTPC Ltd.,POWER,96966661340,82602.50,1.02,0.68,0.17,0.97,1.08,0.03
35,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,77316.22,0.95,0.50,0.13,0.58,-0.41,0.02
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,60409.24,0.74,0.79,0.11,1.23,-2.55,0.02
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,79929.27,0.98,0.51,0.09,1.00,-1.43,0.02
38,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67654892760,835504.10,10.28,1.12,0.41,0.94,2.04,0.01
39,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10008787890,55623.84,0.68,1.01,0.30,1.00,8.32,0.02
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611934,222522.26,2.74,1.19,0.41,1.02,0.27,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,105308.61,1.30,0.50,0.12,1.06,-1.25,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3659051373,337020.59,4.15,1.01,0.40,0.83,2.18,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,929011650,47485.13,0.58,0.77,0.24,0.70,4.56,0.02
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6642688650,92645.25,1.14,1.21,0.28,1.62,8.53,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12221532630,85340.52,1.05,1.28,0.29,1.02,-1.99,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4870737375,69549.45,0.86,1.18,0.30,1.14,8.97,0.02
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,117802.79,1.45,0.92,0.25,0.96,6.87,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,35482.65,0.44,1.25,0.35,1.13,-7.46,0.02
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886825850,90877.86,1.12,0.81,0.22,0.91,4.15,0.02
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10975835482,59810.35,0.74,1.10,0.43,0.90,4.84,0.02
,,,,,8129801.90,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jun-2022 to 31-May-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jun-2022 to 31-May-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-May-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
