Annexure II- Nifty Next 50 Index : December 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
21,HAL,Hindustan Aeronautics Ltd.,AEROSPACE,3343875000,59881.19,3.27,0.95,0.10,2.26,17.83,0.02
22,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4921917930,41450.62,2.26,0.66,0.09,0.89,-4.05,0.04
23,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14400524510,23716.38,1.29,0.79,0.07,1.47,-4.93,0.04
24,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,1.41E+11,54370.39,2.97,0.83,0.12,2.29,16.20,0.03
25,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,TRAVEL,1600000000,30769.21,1.68,0.93,0.12,3.71,25.75,0.04
26,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1293841200,45507.44,2.48,1.35,0.22,2.10,11.48,0.03
27,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3859451380,48320.77,2.64,0.72,0.09,1.50,9.68,0.03
28,JINDALSTEL,Jindal Steel & Power Ltd.,STEEL,1020088097,31330.99,1.71,1.17,0.14,2.08,11.52,0.03
29,LICI,Life Insurance Corporation of India,LIFE INSURANCE,63249977010,9989.93,0.55,0.89,0.12,2.83,22.52,0.03
30,MARICO,Marico Ltd.,PERSONAL CARE,1293833608,32373.48,1.77,0.28,0.02,1.16,1.83,0.03
31,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4014580410,18249.58,1.00,0.82,0.13,1.30,-0.38,0.04
32,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,32242.16,1.76,0.96,0.12,2.41,-6.76,0.03
33,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508607990,47245.95,2.58,0.58,0.11,0.96,6.38,0.02
34,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,7753.81,0.42,0.44,0.04,1.14,0.73,0.06
35,PNB,Punjab National Bank,PUBLIC SECTOR BANK,22022031116,32464.17,1.77,1.65,0.24,2.12,23.39,0.04
36,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9506696690,25531.67,1.39,0.82,0.16,1.14,2.77,0.03
37,SRF,SRF Ltd.,CHEMICALS - SPECIALITY,2964248250,41068.17,2.24,0.83,0.17,1.20,4.72,0.02
38,MOTHERSON,Samvardhana Motherson International Ltd.,AUTO ANCILLARIES,6776421366,27575.92,1.51,1.01,0.13,1.85,10.76,0.04
39,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,43624.08,2.38,0.58,0.06,1.00,7.15,0.03
40,SHRIRAMFIN,Shriram Finance Ltd.,NBFC,3755415430,65075.34,3.55,0.94,0.10,2.11,2.30,0.02
41,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,40864.35,2.23,0.59,0.06,1.88,10.04,0.02
42,TVSMOTOR,TVS Motor Company Ltd.,MOTOR CYCLES/SCOOTERS,475087114,53782.41,2.94,0.51,0.05,1.44,8.65,0.03
43,TATAPOWER,Tata Power Co. Ltd.,POWER,3195339547,64150.71,3.50,1.08,0.17,2.95,23.98,0.03
44,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,1692227200,24027.10,1.31,0.32,0.02,1.48,8.42,0.03
45,TRENT,Trent Ltd.,SPECIALITY RETAIL,355487461,76788.19,4.19,0.74,0.08,0.98,9.61,0.02
46,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1454701706,37087.11,2.02,0.68,0.09,1.29,6.57,0.03
47,VBL,Varun Beverages Ltd.,BEVERAGES,6496074880,28201.68,1.54,0.19,0.00,2.43,11.94,0.04
48,VEDL,Vedanta Ltd.,ALUMINIUM,3717206239,39458.27,2.15,1.05,0.13,1.82,10.80,0.03
49,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,8710915663,31176.05,1.70,1.23,0.09,2.22,4.34,0.04
50,ZYDUSLIFE,Zydus Lifesciences Ltd.,PHARMACEUTICALS,1012204139,19889.68,1.09,0.44,0.04,1.84,8.10,0.03
,,,,,1832025.09,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jan-2023 to 29-Dec-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jan-2023 to 29-Dec-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-Dec-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
