Annexure II-  Nifty 50 Index : Jun 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
20,HDFCLIFE,HDFC Life Insurance Company Ltd.,LIFE INSURANCE,21496442300,69992.42,0.83,1.05,0.19,2.19,9.94,0.02
21,HEROMOTOCO,Hero MotoCorp Ltd.,MOTOR CYCLES/SCOOTERS,399683308,37801.35,0.45,0.75,0.18,1.64,5.44,0.02
22,HINDALCO,Hindalco Industries Ltd.,ALUMINIUM,2247194585,61487.18,0.73,1.55,0.30,1.30,3.71,0.02
23,HINDUNILVR,Hindustan Unilever Ltd.,DIVERSIFIED,2349591262,239117.20,2.83,0.57,0.12,0.82,0.40,0.02
24,HDFC,Housing Development Finance Corporation Ltd.,HOUSING FINANCE,3691124894,515600.41,6.10,1.22,0.53,0.66,6.88,0.01
25,ICICIBANK,ICICI Bank Ltd.,PRIVATE SECTOR BANK,13991400052,653818.12,7.74,1.02,0.46,0.66,-1.53,0.02
26,ITC,ITC Ltd.,CIGARETTES & RELATED PRODUCTS,12428017742,398486.99,4.72,0.59,0.15,0.79,1.37,0.02
27,INDUSINDBK,IndusInd Bank Ltd.,PRIVATE SECTOR BANK,7760229030,89607.83,1.06,1.38,0.29,1.25,6.84,0.02
28,INFY,Infosys Ltd.,COMPUTERS - SOFTWARE,20749373460,476625.56,5.64,1.28,0.38,1.24,1.30,0.02
29,JSWSTEEL,JSW Steel Ltd.,STEEL,2417220440,72087.31,0.85,1.03,0.25,1.24,12.71,0.02
30,KOTAKBANK,Kotak Mahindra Bank Ltd.,PRIVATE SECTOR BANK,9933075635,271460.43,3.21,0.90,0.29,1.38,-8.33,0.01
31,LT,Larsen & Toubro Ltd.,ENGINEERING-DESIGNING-CONSTRUCTION,2811145506,299242.64,3.54,0.91,0.28,0.81,12.24,0.02
32,M&M,Mahindra & Mahindra Ltd.,PASSENGER/UTILITY VEHICLES,6217644155,130146.73,1.54,1.05,0.28,1.49,10.20,0.01
33,MARUTI,Maruti Suzuki India Ltd.,PASSENGER/UTILITY VEHICLES,1510400300,130111.38,1.54,0.70,0.19,0.95,4.50,0.02
34,NTPC,NTPC Ltd.,POWER,96966661340,89872.10,1.06,0.62,0.14,0.98,8.80,0.03
35,NESTLEIND,Nestle India Ltd.,CONSUMER FOOD,964157160,81672.70,0.97,0.55,0.14,0.98,5.63,0.02
36,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION,62901396030,62515.18,0.74,0.69,0.09,0.88,3.49,0.02
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER - TRANSMISSION,69754528640,87209.55,1.03,0.56,0.09,1.36,9.11,0.02
38,RELIANCE,Reliance Industries Ltd.,REFINERIES/MARKETING,67656118050,862700.08,10.21,1.16,0.44,0.76,3.25,0.01
39,SBILIFE,SBI Life Insurance Company Ltd.,LIFE INSURANCE,10009016860,58863.53,0.70,1.07,0.29,1.17,5.82,0.03
40,SBIN,State Bank of India,PUBLIC SECTOR BANK,8924611934,219835.95,2.60,1.22,0.40,0.83,-1.21,0.02
41,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2399334970,113541.33,1.34,0.45,0.09,1.07,7.82,0.02
42,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,3659051373,338326.87,4.00,0.97,0.35,1.08,0.39,0.02
43,TATACONSUM,Tata Consumer Products Ltd.,TEA &  COFFEE,929011650,51186.31,0.61,0.77,0.20,1.74,7.79,0.02
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6642981164,104840.03,1.24,1.19,0.26,1.37,13.16,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12221532630,90341.57,1.07,1.24,0.28,1.22,5.86,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4872120870,70523.36,0.83,1.07,0.23,1.10,1.37,0.02
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,127166.09,1.51,0.85,0.23,0.85,7.95,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,34577.38,0.41,1.18,0.32,0.94,0.36,0.02
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886863450,95783.24,1.13,0.79,0.21,0.86,5.40,0.02
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10977683986,57671.54,0.68,0.99,0.36,0.90,-3.59,0.02
,,,,,8447645.22,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jul-2022 to 30-Jun-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jul-2022 to 30-Jun-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Jun-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
