Annexure II- Nifty Next 50 Index : June 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
13,BOSCHLTD,Bosch Ltd.,AUTO ANCILLARIES,294936400,18440.08,1.32,0.77,0.20,0.80,2.55,0.03
14,CANBK,Canara Bank,PUBLIC SECTOR BANK,18141302520,22939.15,1.64,1.69,0.34,1.37,-2.53,0.02
15,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,NBFC,1644126912,51018.60,3.66,1.08,0.19,1.38,8.67,0.02
16,COLPAL,Colgate Palmolive (India) Ltd.,PERSONAL CARE,271985634,25471.59,1.83,0.40,0.07,0.97,6.07,0.03
17,DLF,DLF Ltd.,RESIDENTIAL/COMMERCIAL/SEZ Project,4950630072,34369.22,2.46,1.31,0.31,1.37,3.30,0.03
18,DABUR,Dabur India Ltd.,PERSONAL CARE,1772034671,37933.14,2.72,0.50,0.09,0.74,3.16,0.02
19,NYKAA,FSN E-Commerce Ventures Ltd.,E-RETAIL/ E-COMMERCE,2851884395,9919.31,0.71,0.75,0.04,2.38,18.83,0.04
20,GAIL,GAIL (India) Ltd.,GAS TRANSMISSION/MARKETING,65750996440,32062.55,2.30,0.62,0.10,0.83,0.24,0.03
21,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022703123,46311.93,3.32,0.43,0.05,1.17,2.14,0.03
22,HDFCAMC,HDFC Asset Management Company Ltd.,ASSET MANAGEMENT COMPANIES,1067347400,20528.59,1.47,1.20,0.21,3.74,16.94,0.03
23,HAVELLS,Havells India Ltd.,CONSUMER ELECTRONICS,626509738,36396.75,2.61,0.76,0.15,1.00,-1.92,0.03
24,HAL,Hindustan Aeronautics Ltd.,AEROSPACE,3343875000,40202.17,2.88,1.00,0.13,2.25,21.67,0.02
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,GENERAL INSURANCE,4912011530,38879.73,2.79,0.75,0.13,1.68,13.73,0.04
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,LIFE INSURANCE,14385826560,25176.19,1.80,0.96,0.16,1.87,22.85,0.04
27,IOC,Indian Oil Corporation Ltd.,REFINERIES/MARKETING,141212383830,37951.83,2.72,0.53,0.12,1.02,1.44,0.04
28,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,TRAVEL,1600000000,21859.06,1.57,1.00,0.26,1.27,-2.22,0.03
29,INDUSTOWER,Indus Towers Ltd.,TELECOM - INFRASTRUCTURE,26949369500,12027.66,0.86,0.86,0.08,1.89,6.76,0.04
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1291841200,39346.67,2.82,1.61,0.32,1.64,10.06,0.03
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3855470990,36693.30,2.63,0.78,0.14,1.45,10.72,0.02
32,LTIM,LTIMindtree Ltd.,COMPUTERS - SOFTWARE,295885357,53972.24,3.87,1.31,0.28,1.26,3.98,0.03
33,LICI,Life Insurance Corporation of India,LIFE INSURANCE,63249977010,5850.06,0.42,0.79,0.15,1.10,6.23,0.03
34,MARICO,Marico Ltd.,PERSONAL CARE,1293177368,31094.79,2.23,0.39,0.05,1.22,-2.23,0.02
35,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4014482310,15212.77,1.09,0.70,0.08,1.06,11.13,0.03
36,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,35703.36,2.56,0.83,0.11,1.62,8.43,0.03
37,PAGEIND,Page Industries Ltd.,FABRICS AND GARMENTS,111538740,25672.49,1.84,0.57,0.08,0.80,-2.91,0.03
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508345285,44841.96,3.21,0.57,0.14,0.88,-0.41,0.02
39,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,6575.43,0.47,0.21,0.02,0.89,5.87,0.06
40,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9462388490,28136.12,2.02,0.95,0.22,0.99,-7.61,0.03
41,SRF,SRF Ltd.,CHEMICALS - SPECIALITY,2964248250,37649.37,2.70,0.88,0.17,1.43,-9.14,0.02
42,MOTHERSON,Samvardhana Motherson International Ltd.,AUTO ANCILLARIES,6776421366,23012.57,1.65,0.99,0.13,1.52,8.41,0.04
43,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,36103.12,2.59,0.65,0.08,1.71,-5.08,0.03
44,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,37965.12,2.72,0.78,0.13,1.10,6.05,0.02
45,TATAPOWER,Tata Power Co. Ltd.,POWER,3195339547,36116.43,2.59,1.00,0.27,0.92,3.89,0.02
46,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,1692227200,19708.42,1.41,0.36,0.05,1.32,3.77,0.02
47,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1454701706,30047.61,2.15,0.72,0.14,0.91,3.25,0.02
48,VBL,Varun Beverages Ltd.,BEVERAGES,6495580320,18302.57,1.31,0.92,0.07,2.01,-5.27,0.04
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717199039,37432.46,2.68,1.27,0.19,0.64,-0.13,0.02
50,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,8579187036,15698.44,1.13,1.54,0.11,2.01,8.69,0.04
,,,,,1395371.54,,,,,,0.03
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jul-2022 to 30-Jun-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jul-2022 to 30-Jun-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 30-Jun-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
