Annexure II- Nifty Next 50 Index : Aug 2020,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
18,DIVISLAB,Divi's Laboratories Ltd.,PHARMACEUTICALS,530937160,39792.25,5.41,0.52,0.22,2.91,19.35,0.03
19,GICRE,General Insurance Corporation of India,FINANCE,8772000000,3601.96,0.49,0.65,0.12,2.53,1.95,0.06
20,GODREJCP,Godrej Consumer Products Ltd.,PERSONAL CARE,1022316352,24635.88,3.35,0.64,0.27,1.47,-5.86,0.04
21,HDFCAMC,HDFC Asset Management Company Ltd.,FINANCE,1064218980,13341.77,1.81,0.79,0.32,1.33,-0.36,0.03
22,HAVELLS,Havells India Ltd.,ELECTRICAL EQUIPMENT,626013006,15413.69,2.09,0.72,0.35,1.65,5.56,0.03
23,HINDPETRO,Hindustan Petroleum Corporation Ltd.,REFINERIES,15238226250,15049.20,2.05,0.91,0.33,1.28,-6.26,0.03
24,HINDZINC,Hindustan Zinc Ltd.,METALS,8450638000,5744.74,0.78,0.59,0.21,3.72,7.88,0.05
25,ICICIGI,ICICI Lombard General Insurance Company Ltd.,FINANCE,4544736640,25130.03,3.42,0.91,0.40,1.79,-3.60,0.05
26,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,FINANCE,14358729910,15171.79,2.06,1.21,0.47,2.19,-6.55,0.04
27,IGL,Indraprastha Gas Ltd.,GAS,1400001600,13805.77,1.88,0.77,0.37,1.65,-2.29,0.03
28,NAUKRI,Info Edge (India) Ltd.,COMPUTERS - SOFTWARE,1225161590,22791.44,3.10,0.82,0.25,2.57,2.17,0.04
29,INDIGO,InterGlobe Aviation Ltd.,TRAVEL AND TRANSPORT,3847962790,11535.71,1.57,0.61,0.15,3.75,22.38,0.04
30,LUPIN,Lupin Ltd.,PHARMACEUTICALS,906120020,22272.50,3.03,0.28,0.05,3.43,0.11,0.03
31,MARICO,Marico Ltd.,PERSONAL CARE,1291045358,19050.67,2.59,0.45,0.22,0.95,1.50,0.03
32,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,3157934237,13164.16,1.79,1.35,0.39,3.18,15.60,0.04
33,MUTHOOTFIN,Muthoot Finance Ltd.,FINANCE,4010373260,12417.02,1.69,1.21,0.44,2.54,-9.97,0.04
34,NHPC,NHPC Ltd.,POWER,100450348050,5436.88,0.74,0.61,0.21,3.09,6.65,0.12
35,NMDC,NMDC Ltd.,MINING,3061849659,8923.76,1.21,0.94,0.30,3.54,15.93,0.05
36,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,429769145,7037.80,0.96,0.60,0.21,0.83,3.22,0.05
37,PAGEIND,Page Industries Ltd.,TEXTILE PRODUCTS,111538740,11012.89,1.50,0.59,0.22,2.26,-4.19,0.05
38,PETRONET,Petronet LNG Ltd.,GAS,15000000880,18026.25,2.45,0.62,0.28,1.89,-3.03,0.03
39,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508123780,21383.88,2.91,0.67,0.36,1.56,3.38,0.03
40,PEL,Piramal Enterprises Ltd.,FINANCE,451076712,15418.93,2.10,1.02,0.24,2.66,-7.20,0.03
41,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,10925.18,1.48,1.00,0.40,2.61,16.33,0.05
42,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,9401.23,1.28,0.32,0.13,0.73,-3.53,0.09
43,PNB,Punjab National Bank,BANKS,18821258630,4617.80,0.63,0.78,0.28,2.31,9.70,0.08
44,SBICARD,SBI Cards and Payment Services Ltd.,FINANCE,9389567940,8343.38,1.13,0.93,0.40,1.76,11.14,0.04
45,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000297950,32283.21,4.39,0.89,0.43,1.49,-9.32,0.04
46,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2530615130,13154.47,1.79,1.58,0.43,3.35,1.61,0.04
47,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,10326.15,1.40,0.83,0.49,1.70,-0.19,0.03
48,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,13061.69,1.78,0.35,0.08,2.02,-0.08,0.02
49,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,11223.28,1.53,0.62,0.34,1.40,6.20,0.05
50,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,16285.90,2.21,0.73,0.31,1.81,-5.94,0.03
,,,,,735780.97,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Sep-2019 to 31-Aug-2020,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Sep-2019 to 31-Aug-2020,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Aug-2020,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
