Annexure II- Nifty Next 50 Index : Nov 2019,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
43,SBILIFE,SBI Life Insurance Company Ltd.,FINANCE,10000000000,35521.85,4.62,0.46,0.05,1.90,-3.17,0.03
44,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,25601.15,3.33,1.12,0.38,1.00,5.49,0.03
45,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,18924.92,2.46,1.56,0.33,1.20,-1.01,0.03
46,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,13089.20,1.70,1.35,0.41,1.51,-11.23,0.02
47,NIACL,The New India Assurance Company Ltd.,FINANCE,8240000000,3667.21,0.48,0.87,0.07,2.77,-11.59,0.44
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,13965.67,1.82,0.68,0.15,1.39,-1.45,0.04
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1453277430,18061.51,2.35,0.90,0.21,1.20,-2.99,0.02
50,IDEA,Vodafone Idea Ltd.,TELECOMMUNICATION - SERVICES,2.87354E+11,5117.77,0.67,1.69,0.06,13.18,75.64,0.54
,,,,,769055.04,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Dec-2018 to 29-Nov-2019,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Dec-2018 to 29-Nov-2019,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-Nov-2019,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
