Annexure II- CNX Nifty Jr. Index : February 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
38,RELCAPITAL,Reliance Capital Ltd.,FINANCE,2456328000,5142.490546,0.92,1.83,0.30,2.26,-6.09,0.08
39,RELINFRA,Reliance Infrastructure Ltd.,POWER,2629900000,6435.836541,1.16,2.09,0.37,2.95,-6.45,0.09
40,RPOWER,Reliance Power Ltd.,POWER,28051264660,4382.306577,0.79,1.72,0.36,2.50,-4.07,0.10
41,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,7275.789751,1.31,1.55,0.25,2.41,-8.68,0.10
42,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712239770,11904.64261,2.14,1.62,0.34,2.26,28.31,0.09
43,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,20459.03911,3.67,1.53,0.25,2.47,6.74,0.12
44,TATACHEM,Tata Chemicals Ltd.,CHEMICALS - INORGANIC,2547562780,7976.550191,1.43,1.09,0.24,1.77,-0.66,0.09
45,TATAGLOBAL,Tata Global Beverages Ltd.,TEA AND COFFEE,618398570,6216.374269,1.12,1.11,0.28,1.63,-2.39,0.09
46,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,17563.0382,3.15,0.89,0.13,1.81,-2.14,0.11
47,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,6649.405019,1.19,0.80,0.13,2.31,2.44,0.11
48,UNIONBANK,Union Bank of India,BANKS,6357788360,4310.392127,0.77,2.13,0.31,2.48,-18.00,0.10
49,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,857208548,12510.42052,2.25,0.94,0.08,2.81,12.88,0.09
50,YESBANK,Yes Bank Ltd.,BANKS,4175455940,28042.59515,5.03,1.75,0.39,2.23,-0.06,0.06
,,,,,557188.1987,,,,,,0.09
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-March-2014 to 28-Feb-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Feb-2015 to 28-Feb-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-Feb-2015,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is the weightage average impact cost,,,,,,,,,,,
