Annexure II- CNX Nifty Jr. Index : December 2014,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
32,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,422924895,7238,1.39,0.32,0.05,1.46,0.52,0.08
33,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,6011359550,8127,1.56,0.85,0.30,1.54,-2.65,0.07
34,PETRONET,Petronet LNG Ltd.,GAS,7500000440,6257,1.20,0.71,0.15,1.82,5.73,0.08
35,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,13200407040,10823,2.07,2.04,0.50,3.33,-2.68,0.10
36,RCOM,Reliance Communications Ltd.,TELECOMMUNICATION - SERVICES,12011565390,8029,1.54,1.46,0.42,2.04,-22.24,0.09
37,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,9874590000,11371,2.18,1.80,0.49,2.78,-0.64,0.08
38,RELCAPITAL,Reliance Capital Ltd.,FINANCE,2456328000,5574,1.07,1.83,0.58,2.75,-5.84,0.07
39,RELINFRA,Reliance Infrastructure Ltd.,POWER,2629900000,6931,1.33,1.81,0.55,2.49,-16.00,0.08
40,RPOWER,Reliance Power Ltd.,POWER,28051264660,4333,0.83,1.58,0.59,1.57,-8.79,0.08
41,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,8525,1.63,1.30,0.33,2.00,-7.30,0.08
42,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712239770,8076,1.55,1.52,0.52,2.86,0.05,0.09
43,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,18595,3.56,1.39,0.41,2.61,2.63,0.11
44,TATACHEM,Tata Chemicals Ltd.,CHEMICALS - INORGANIC,2547562780,7650,1.46,1.06,0.41,1.66,-0.38,0.09
45,TATAGLOBAL,Tata Global Beverages Ltd.,TEA AND COFFEE,618398570,6058,1.16,0.97,0.39,1.51,-6.42,0.07
46,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,15906,3.05,0.62,0.13,2.37,2.91,0.09
47,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,5561,1.06,0.77,0.24,2.75,6.58,0.12
48,UNIONBANK,Union Bank of India,BANKS,6357788360,6017,1.15,1.97,0.52,2.37,11.22,0.08
49,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,857208548,10427,2.00,1.11,0.22,2.00,0.22,0.09
50,YESBANK,Yes Bank Ltd.,BANKS,4170794300,25070,4.80,1.43,0.47,1.91,8.75,0.06
,,,,,522195,,,,,,0.08
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jan-2014 to 31-Dec-2014,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Dec-2014 to 31-Dec-2014,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-Dec-2014,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty Jr. is the weightage average impact cost,,,,,,,,,,,
