Annexure II-  Nifty 50 Index : December 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
44,TATAMOTORS,Tata Motors Ltd.,PASSENGER/UTILITY VEHICLES,6645694230,137357.69,1.45,0.92,0.14,1.50,10.41,0.02
45,TATASTEEL,Tata Steel Ltd.,STEEL,12297332939,113302.71,1.19,1.14,0.26,1.47,9.15,0.03
46,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4880072285,79495.99,0.84,1.08,0.18,1.44,4.23,0.03
47,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,153361.64,1.61,0.64,0.13,0.90,5.30,0.02
48,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1501215282,29533.22,0.31,1.13,0.27,1.43,2.91,0.03
49,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT,2886866740,121283.62,1.28,0.73,0.15,1.44,16.65,0.02
50,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,10448471264,66478.92,0.70,1.11,0.31,1.99,14.10,0.03
,,,,,9499709.00,,,,,,0.02
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Jan-2023 to 29-Dec-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-Jan-2023 to 29-Dec-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 29-Dec-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty 50 is the weightage average impact cost,,,,,,,,,,,
