Annexure II-  CNX Nifty Index : July 2015,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
32,MARUTI,Maruti Suzuki India Ltd.,AUTOMOBILES - 4 WHEELERS,1510400300,57301.50,1.90,0.84,0.35,0.95,7.66,0.04
33,NMDC,NMDC Ltd.,MINING,3964716000,8078.31,0.27,0.71,0.13,1.34,-14.15,0.07
34,NTPC,NTPC Ltd.,POWER,82454644000,27885.74,0.92,0.83,0.23,1.24,-1.89,0.05
35,ONGC,Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,42777450600,48928.00,1.62,0.98,0.22,1.25,-11.92,0.06
36,PNB,Punjab National Bank,BANKS,3709113894,11242.07,0.37,1.16,0.23,2.55,8.79,0.07
37,POWERGRID,Power Grid Corporation of India Ltd.,POWER,52315896480,31279.13,1.03,0.60,0.19,0.98,2.08,0.06
38,RELIANCE,Reliance Industries Ltd.,REFINERIES,32364381180,165172.40,5.46,1.06,0.39,1.33,0.17,0.05
39,SBIN,State Bank of India,BANKS,7566207932,84599.52,2.80,1.40,0.47,1.68,2.78,0.05
40,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,2406423348,89621.93,2.96,0.88,0.13,3.41,-5.97,0.05
41,TATAMOTORS,Tata Motors Ltd.,AUTOMOBILES - 4 WHEELERS,5774407204,72777.21,2.41,1.44,0.42,2.16,-11.59,0.05
42,TATAPOWER,Tata Power Co. Ltd.,POWER,2704629398,12399.23,0.41,1.31,0.35,1.56,-7.69,0.07
43,TATASTEEL,Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,9712154390,16460.86,0.54,1.33,0.36,1.94,-18.94,0.05
44,TCS,Tata Consultancy Services Ltd.,COMPUTERS - SOFTWARE,1958727979,128376.24,4.25,0.58,0.14,1.20,-1.58,0.05
45,TECHM,Tech Mahindra Ltd.,COMPUTERS - SOFTWARE,4807716500,32296.98,1.07,0.52,0.07,1.26,11.07,0.05
46,ULTRACEMCO,UltraTech Cement Ltd.,CEMENT AND CEMENT PRODUCTS,2744067960,32242.06,1.07,1.27,0.37,1.68,5.20,0.06
47,VEDL,Vedanta Ltd.,MINING,2964694239,14336.22,0.47,1.29,0.22,2.63,-25.21,0.07
48,WIPRO,Wipro Ltd.,COMPUTERS - SOFTWARE,4938536994,37443.69,1.24,0.66,0.17,1.33,4.23,0.06
49,YESBANK,Yes Bank Ltd.,BANKS,4181077040,27014.09,0.89,1.53,0.46,2.12,-1.77,0.04
50,ZEEL,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,960448720,21805.53,0.72,0.84,0.18,1.96,8.40,0.06
,,,,,3023768.34,,,,,,0.05
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-Aug-2014 to 31-July-2015,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-July-2015 to 31-July-2015,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 31-July-2015.,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is for a portfolio of Rs. 50 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for CNX Nifty is the weightage average impact cost,,,,,,,,,,,
