Annexure II- Nifty Next 50 Index : April 2017,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
28,MARICO,Marico Ltd.,PERSONAL CARE,1290371198,16269.00,2.39,0.94,0.21,1.32,6.90,0.04
29,MOTHERSUMI,Motherson Sumi Systems Ltd.,AUTO ANCILLARIES,1403526327,20837.10,3.06,1.62,0.32,1.10,7.89,0.04
30,NHPC,NHPC Ltd.,POWER,1.02593E+11,6840.40,1.01,0.83,0.13,1.51,-1.40,0.09
31,NMDC,NMDC Ltd.,MINING,3163890474,10084.90,1.48,1.18,0.18,1.32,-4.21,0.04
32,OIL,Oil India Ltd.,OIL EXPLORATION/PRODUCTION,8015146070,6293.17,0.93,0.50,0.09,0.85,-1.99,0.03
33,OFSS,Oracle Financial Services Software Ltd.,COMPUTERS - SOFTWARE,425291580,7867.69,1.16,0.48,0.08,1.70,-6.77,0.04
34,PETRONET,Petronet LNG Ltd.,GAS,7500000440,12712.50,1.87,0.95,0.14,1.71,5.11,0.03
35,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,512675330,11070.71,1.63,0.95,0.26,0.64,2.95,0.04
36,PEL,Piramal Enterprises Ltd.,PHARMACEUTICALS,345126200,20246.56,2.98,0.87,0.08,2.44,31.18,0.04
37,PFC,Power Finance Corporation Ltd.,FINANCIAL INSTITUTION,26400814080,13939.63,2.05,1.36,0.23,2.36,9.66,0.04
38,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,6936.70,1.02,0.20,0.02,0.92,-2.94,0.12
39,PNB,Punjab National Bank,BANKS,4255936516,12575.76,1.85,1.70,0.25,1.88,12.64,0.04
40,RECLTD,Rural Electrification Corporation Ltd.,FINANCIAL INSTITUTION,19749180000,16400.81,2.41,1.58,0.29,3.29,11.91,0.03
41,SHREECEM,Shree Cement Ltd.,CEMENT AND CEMENT PRODUCTS,348372250,16711.02,2.46,0.95,0.15,1.49,12.32,0.05
42,SRTRANSFIN,Shriram Transport Finance Co. Ltd.,FINANCE,2268827360,15081.71,2.22,1.43,0.21,1.90,-3.65,0.03
43,SIEMENS,Siemens Ltd.,ELECTRICAL EQUIPMENT,712240510,11684.75,1.72,0.96,0.26,1.18,4.56,0.03
44,SAIL,Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,41305252890,6231.93,0.92,1.65,0.30,1.82,-1.55,0.05
45,TITAN,Titan Company Ltd.,"GEMS, JEWELLERY AND WATCHES",887786160,19621.63,2.88,1.17,0.23,1.90,1.62,0.03
46,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,846113600,6962.46,1.02,0.76,0.11,1.28,-8.62,0.04
47,UPL,UPL Ltd.,PESTICIDES AND AGROCHEMICALS,1013901716,29424.85,4.33,1.00,0.15,1.39,10.90,0.04
48,UBL,United Breweries Ltd.,BREW/DISTILLERIES,264405149,5286.52,0.78,0.72,0.13,1.34,-0.23,0.05
49,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1307949680,9569.23,1.41,0.84,0.11,2.24,-13.74,0.04
50,VEDL,Vedanta Ltd.,MINING,2964694239,26715.90,3.93,1.79,0.26,2.63,-11.42,0.02
,,,,,680166.68,,,,,,0.04
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-May-2016 to 28-April-2017,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-April-2016 to 28-April-2017,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-April-2017,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
