Annexure II- Nifty Next 50 Index : Apr 2023,,,,,,,,,,,
,,,,,,,,,,,
Sr. No,Security Symbol,Security Name,Industry,Equity Capital (In Rs.),Free Float Market Capitalisation (Rs. Crores),Weightage (%),Beta,R2,Volatility (%),Monthly Return,Avg. Impact Cost (%)
30,NAUKRI,Info Edge (India) Ltd.,E-RETAIL/ E-COMMERCE,1291841200,33572.27,2.66,1.57,0.35,1.58,1.41,0.03
31,INDIGO,InterGlobe Aviation Ltd.,AIRLINES,3855470990,25023.98,1.99,0.86,0.18,0.99,5.77,0.03
32,LTIM,LTIMindtree Ltd.,COMPUTERS - SOFTWARE,295818032,46485.75,3.69,1.41,0.36,2.36,-7.15,0.03
33,LICI,Life Insurance Corporation of India,LIFE INSURANCE,63249977010,4845.35,0.38,0.81,0.18,0.71,2.91,0.02
34,MARICO,Marico Ltd.,PERSONAL CARE,1293057698,29449.30,2.34,0.44,0.09,1.08,3.46,0.03
35,MUTHOOTFIN,Muthoot Finance Ltd.,NBFC,4014472960,12689.83,1.01,0.74,0.13,1.00,4.16,0.03
36,PIIND,PI Industries Ltd.,PESTICIDES AND AGROCHEMICALS,151718118,31215.70,2.48,0.82,0.14,2.74,11.69,0.04
37,PAGEIND,Page Industries Ltd.,FABRICS AND GARMENTS,111538740,27855.62,2.21,0.67,0.13,1.56,6.38,0.03
38,PIDILITIND,Pidilite Industries Ltd.,CHEMICALS - SPECIALITY,508314240,42315.51,3.36,0.68,0.21,0.96,2.82,0.02
39,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,324607360,6122.12,0.49,0.25,0.04,1.35,4.99,0.06
40,SBICARD,SBI Cards and Payment Services Ltd.,NBFC,9460743890,25978.27,2.06,1.06,0.31,1.11,4.33,0.03
41,SRF,SRF Ltd.,CHEMICALS - SPECIALITY,2964248250,42320.66,3.36,1.01,0.24,0.83,5.32,0.02
42,MOTHERSON,Samvardhana Motherson International Ltd.,AUTO ANCILLARIES,6776421366,17115.24,1.36,1.16,0.21,0.56,9.39,0.05
43,SHREECEM,Shree Cement Ltd.,CEMENT,360807480,37261.82,2.96,0.67,0.11,1.17,-7.07,0.03
44,SIEMENS,Siemens Ltd.,POWER EQUIPMENT,712240510,35226.60,2.80,0.82,0.21,1.14,3.68,0.02
45,TATAPOWER,Tata Power Co. Ltd.,POWER,3195339547,33904.10,2.69,1.16,0.33,0.85,5.70,0.03
46,TORNTPHARM,Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,1692227200,17318.36,1.37,0.53,0.13,0.96,7.49,0.03
47,MCDOWELL-N,United Spirits Ltd.,BREW/DISTILLERIES,1454701706,25934.27,2.06,0.88,0.22,1.02,2.76,0.03
48,VBL,Varun Beverages Ltd.,BEVERAGES,6495580320,15693.07,1.25,0.79,0.08,2.21,4.20,0.03
49,VEDL,Vedanta Ltd.,ALUMINIUM,3717199039,35731.48,2.84,1.59,0.26,1.57,1.79,0.02
50,ZOMATO,Zomato Ltd.,E-RETAIL/ E-COMMERCE,8553509770,12373.42,0.98,1.59,0.13,2.12,27.25,0.05
,,,,,1259861.76,,,,,,0.11
,,,,,,,,,,,
* Beta & R2 are calculated for the period 01-May-2022 to 28-Apr-2023,,,,,,,,,,,
,,,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect,,,,,,,,,,,
  on the market as a whole.,,,,,,,,,,,
,,,,,,,,,,,
* The coefficient of determination (R2) measures the strength of relationship between two variables,,,,,,,,,,,
   the return on  a security versus that of the market.,,,,,,,,,,,
,,,,,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period  01-May-2022 to 28-Apr-2023,,,,,,,,,,,
,,,,,,,,,,,
* Last day of trading was 28-Apr-2023,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is for a portfolio of Rs. 25 Lakhs  ,,,,,,,,,,,
,,,,,,,,,,,
* Impact Cost for Nifty Next 50 is the weightage average impact cost,,,,,,,,,,,
